All Supplier Contact,Todos contato fornecedor
All attendance dates inbetween selected Attendance From Date and Attendance To Date will come in the template with employees list.,Todos atendimento data inbetween Atendimento selecionada De Data e atendimento a Data virá no modelo com lista de funcionários.
"All export related fields like currency, conversion rate, export total, export grand total etc are available in <br>Delivery Note, POS, Quotation, Sales Invoice, Sales Order etc.","Todos os campos de exportação relacionados como moeda, taxa de conversão, o total de exportação, etc exportação de total estão disponíveis em <br> Nota de Entrega, POS, cotação, nota fiscal de venda, Ordem de vendas etc"
"All import related fields like currency, conversion rate, import total, import grand total etc are available in <br>Purchase Receipt, Supplier Quotation, Purchase Invoice, Purchase Order etc.","Todos os campos de importação relacionados como moeda, taxa de conversão total de importação, etc importação de total estão disponíveis em <br> Recibo de compra, cotação Fornecedor, Nota Fiscal de Compra, Ordem de Compra, etc"
All items have already been transferred \				for this Production Order.,Todos os itens já foram transferidos \ para esta Ordem de Produção.
"All possible Workflow States and roles of the workflow. <br>Docstatus Options: 0 is""Saved"", 1 is ""Submitted"" and 2 is ""Cancelled""","Todos os eventuais Estados de fluxo de trabalho e os papéis do fluxo de trabalho. <br> Docstatus Opções: 0 é &quot;Salvo&quot;, 1 é &quot;Enviado&quot; e 2 é &quot;Cancelado&quot;"
Allocate,Distribuir
Allocate leaves for the year.,Alocar folhas para o ano.
Allocated (%),Alocados (%)
Allocated Amount,Montante afectado
Allocated Budget,Orçamento atribuído
Allocated amount,Montante atribuído
Allow Attach,Permitir Anexar
Allow Bill of Materials,Permitir Lista de Materiais
Allow Negative Balance,Permitir saldo negativo
Allow Negative Stock,Permitir estoque negativo
Allow Production Order,Permitir Ordem de Produção
Allow Rename,Permitir Renomear
Allow Samples,Permitir Amostras
Allow User,Permitir que o usuário
Allow Users,Permitir que os usuários
Allow on Submit,Permitir em Enviar
Allow the following users to make Leave Applications for block days.,Permitir que os usuários a seguir para fazer aplicações deixam para os dias de bloco.
Allow this price in purchase related forms,Permitir esse preço em formas de compra relacionados
Allow this price in sales related forms,Permitir esse preço em vendas formas relacionadas
Allow user to login only after this hour (0-24),Permitir que o usuário fazer o login somente após esta hora (0-24)
Allow user to login only before this hour (0-24),Permitir que o usuário fazer o login antes só esta hora (0-24)
Allowance Percent,Percentual subsídio
Allowed,Permitido
Amend,Emendar
Amended From,Alterado De
Amendment Date,Data emenda
Amount,Quantidade
Amount <=,Quantidade &lt;=
Amount >=,Quantidade&gt; =
Amount*,* Quantidade
"An icon file with .ico extension. Should be 16 x 16 px. Generated using a favicon generator. [<a href=""http://favicon-generator.org/"" target=""_blank"">favicon-generator.org</a>]","Um arquivo com ícone. Extensão ico. Deve ser de 16 x 16 px. Gerado usando um gerador de favicon. [ <a href=""http://favicon-generator.org/"" target=""_blank"">favicon-generator.org</a> ]"
Analytics,Analítica
Answer,Responder
"Any other comments, noteworthy effort that should go in the records.","Quaisquer outros comentários, esforço notável que deve ir para os registros."
Applicable Holiday List,Lista de férias aplicável
Applicable To (Designation),Para aplicável (Designação)
Applicable To (Employee),Para aplicável (Employee)
Applicable To (Role),Para aplicável (Papel)
Applicable To (User),Para aplicável (Usuário)
Applicable only if valuation method is moving average,Aplicável apenas se o método de avaliação é a média móvel
Applicant Name,Nome do requerente
Applicant for a Job,Candidato a um emprego
Applicant for a Job (extracted from jobs email).,Candidato a um emprego (extraído de e-mail empregos).
Applications for leave.,Os pedidos de licença.
Applies to Company,Aplica-se a Empresa
Apply / Approve Leaves,Aplicar / Aprovar Folhas
Appraisal,Avaliação
Appraisal Goal,Meta de avaliação
Appraisal Goals,Metas de avaliação
Appraisal Template,Modelo de avaliação
Appraisal Template Goal,Meta Modelo de avaliação
Appraisal Template Title,Título do modelo de avaliação
Approval Status,Status de Aprovação
Approved,Aprovado
Approver,Aprovador
Approving Role,Aprovar Papel
Approving User,Aprovar Usuário
Are you sure you want to delete the attachment?,Tem certeza de que deseja excluir o anexo?
Arial,Arial
Arrear Amount,Quantidade atraso
"As a best practice, do not assign the same set of permission rule to different Roles instead set multiple Roles to the User","Como uma boa prática, não atribuir o mesmo conjunto de regra de permissão para diferentes funções, em vez estabelecidos múltiplos papéis ao Usuário"
As existing qty for item: ,Como qty existente para o item:
As per Stock UOM,Como por Banco UOM
Ascending,Ascendente
Assign To,Atribuir a
Assigned By,Atribuído por
Associate a DocType to the Print Format,Associar um DOCTYPE para o formato de impressão
Atleast one warehouse is mandatory,Pelo menos um armazém é obrigatório
Attach,Anexar
Attach Document Print,Anexar cópia do documento
Attachments,Anexos
Attempted to Contact,Tentou entrar em contato
Attendance,Comparecimento
Attendance Control Panel,Painel de Controle de Presença
Attendance Date,Data de atendimento
Attendance Details,Detalhes atendimento
Attendance From Date,Presença de Data
Attendance To Date,Atendimento para a data
Attendance record.,Recorde de público.
Attributions,Atribuições
Authorization Control,Controle de autorização
Authorization Rule,Regra autorização
Authorized Role (Frozen Entry),Papel Autorizado (Entrada Frozen)
Authourized Role (Frozen Entry),Papel Authourized (Entrada Frozen)
Auto Email Id,Email Id Auto
Auto Name,Nome Auto
Auto generated,Auto gerado
Automatically updated via Stock Entry of type Manufacture/Repack,Atualizado automaticamente através da entrada de Fabricação tipo / Repack
Autoreply when a new mail is received,Autoreply quando um novo e-mail é recebido
Available Qty at Warehouse,Qtde Disponível em Armazém
"Available in BOM, Delivery Note, Purchase Invoice, Production Order, Purchase Order, Purchase Receipt, Sales Invoice, Sales Order, Stock Entry, Timesheet","Disponível em BOM, Nota de Entrega, Nota Fiscal de Compra, Ordem de Produção, Ordem de Compra, Recibo de compra, nota fiscal de venda, pedidos de vendas, entrada de material, quadro de horários"
Average Discount,Desconto médio
B,B
B+,B +
B-,B-
BILL,BILL
BILLJ,BILLJ
BOM,BOM
BOM Detail No,BOM nenhum detalhe
BOM Explosion Item,BOM item explosão
BOM Item,Item BOM
BOM No,BOM Não
BOM No. for a Finished Good Item,BOM Não. para um item acabado
BOM Operation,Operação BOM
BOM Operations,Operações BOM
BOM Replace Tool,BOM Ferramenta Substituir
BOM replaced,BOM substituído
Background Color,Cor de Fundo
Background Image,Imagem de Fundo
Background shade of the top menu bar,Sombra de fundo da barra de menu superior
Bank,Banco
Bank A/C No.,Bank A / C N º
Bank Account,Conta bancária
Bank Account No.,Banco Conta N º
Bank Balance,Saldo Banco
Bank Name,Nome do banco
Bank Reconciliation,Banco Reconciliação
Bank Reconciliation Detail,Banco Detalhe Reconciliação
Bank Voucher,Vale banco
Bank or Cash,Banco ou Caixa
Banner,Bandeira
Banner HTML,HTML bandeira
Barcode,Código de barras
Based On,Baseado em
Based on,Baseado em
Basic Info,Informações Básicas
Basic Information,Informações Básicas
Basic Rate,Taxa Básica
Basic Rate*,* Taxa Básica
Batch,Fornada
Batch (lot) of an Item.,Batch (lote) de um item.
Batch Finished Date,Terminado lote Data
Batch ID,Lote ID
Batch No,No lote
Batch Started Date,Iniciado lote Data
Begin this page with a slideshow of images,Comece esta página com um slideshow de imagens
Better Prospects,Melhores perspectivas
Bill Date,Data Bill
Bill No,Projeto de Lei n
Bill of Material to be considered for manufacturing,Lista de Materiais a serem considerados para a fabricação
Bill of Materials,Lista de Materiais
Bill of Materials (BOM),Lista de Materiais (BOM)
Billed,Faturado
Billed Amt,Faturado Amt
Billed Quantity,Quantidade faturada
Billing Status,Estado de faturamento
Bills raised by Suppliers.,Contas levantada por Fornecedores.
Bills raised to Customers.,Contas levantou a Clientes.
Bin,Caixa
Bio,Bio
Birth Date,Data de Nascimento
Black,Preto
Blob,Gota
Block Date,Bloquear Data
Block Days,Dias bloco
Block Holidays on important days.,Bloquear feriados em dias importantes.
Block leave applications by department.,Bloquear deixar aplicações por departamento.
Blog,Blog
Blog Subscriber,Assinante Blog
Blog entry.,Blog entrada.
Blood Group,Grupo sanguíneo
Bookmarks,Marcadores
Branch,Ramo
Brand,Marca
Brand HTML,Marca HTML
Brand Name,Marca
"Brand is what appears on the top-right of the toolbar. If it is an image, make sure ithas a transparent background and use the &lt;img /&gt; tag. Keep size as 200px x 30px","Marca é o que aparece no canto superior direito da barra de ferramentas. Se for uma imagem, ithas certeza de um fundo transparente e usar a tag /&gt; &lt;img. Manter o tamanho como 200px x 30px"
Brand master.,Mestre marca.
Branding and Printing,Branding e Impressão
Brands,Marcas
Breakdown,Colapso
Budget,Orçamento
Budget Allocated,Orçamento alocado
Budget Control,Controle de Orçamento
Budget Detail,Detalhe orçamento
Budget Details,Detalhes Orçamento
Budget Distribution,Distribuição orçamento
Budget Distribution Detail,Detalhe Distribuição orçamento
Budget Distribution Details,Distribuição Detalhes Orçamento
Build Report,Relatório de construir
Bulk Email,E-mail em massa
Bulk Email records.,Volume de registros e-mail.
Bundle items at time of sale.,Bundle itens no momento da venda.
Button,Botão
Buyer of Goods and Services.,Comprador de Mercadorias e Serviços.
Buying,Comprar
Buying Cost,Custo de compra
Buying Cost will be updated from Purchase Orders and Purchase Receipts. <br>The buying cost will calculated by moving average method.,Custo de compra será atualizado de ordens de compra e recibos de compra. <br> O custo de compra será calculado pelo método de mover a média.
Buying Home,Compra de casa
By,Por
C,C
C-FORM/,C-FORM /
C-Form,C-Form
C-Form Applicable,C-Form Aplicável
C-Form Invoice Detail,C-Form Detalhe Fatura
C-Form No,C-Forma Não
CGHelp,CGHelp
CI/2010-2011/,CI/2010-2011 /
COMM-,COMM-
CSS,CSS
CTC,CTC
CUST,CUST
CUSTMUM,CUSTMUM
Calculate Charges,Calcular Encargos
Calculate Tax,Calcular o imposto
Calculate Taxes and Charges,Calcular Impostos e Taxas
Calculate Total Score,Calcular a pontuação total
Calendar,Calendário
Call,Chamar
Campaign,Campanha
Campaign Name,Nome da campanha
Can only be exported by users with role 'Report Manager',Só podem ser exportados por usuários com &quot;Gerenciador de Relatórios&quot; papel
Cancel,Cancelar
Cancel Reason,Cancelar Razão
Cancel permission also allows the user to delete a document (if it is not linked to any other document).,Cancelar permissão também permite ao usuário excluir um documento (se ele não está vinculado a qualquer outro documento).
Cancelled,Cancelado
Cannot ,Não pode
Capacity,Capacidade
Capacity Units,Unidades de capacidade
Career History,Histórico
Carry Forward,Transportar
Carry Forwarded Leaves,Carry Folhas encaminhadas
Cash,Numerário
Cash Voucher,Comprovante de dinheiro
Cash/Bank Account,Caixa / Banco Conta
Category,Categoria
Category of customer as entered in Customer master,"Categoria de cliente, entrou no Cadastro de Clientes"
Cell Number,Número de células
Center,Centro
"Certain documents should not be changed once final, like an Invoice for example. The final state for such documents is called <b>Submitted</b>. You can restrict which roles can Submit.","Alguns documentos não deve ser alterado, uma vez final, como uma nota fiscal, por exemplo. O estado final de tais documentos é chamado <b>Enviado.</b> Você pode restringir as funções que podem Enviar."
Certificate,Certidão
Challan Date,Data Challan
Challan No,Não Challan
Change UOM for an Item.,Alterar UOM de um item.
Change background fonts etc,Alterar etc fontes fundo
"Change entry properties (hide fields, make mandatory etc)","Alterar as propriedades de entrada (campos de couro, etc tornam obrigatório)"
Change the starting / current sequence number of an existing series.,Alterar o número de seqüência de partida / corrente de uma série existente.
Channel Partner,Parceiro de Canal
Charge,Carga
Chargeable,Imputável
Chart of Accounts,Plano de Contas
Chart of Cost Centers,Plano de Centros de Custo
Chat,Conversar
Cheating FieldPlease do not delete ,Engano FieldPlease não exclua
Check,Verificar
Check / Uncheck roles assigned to the Profile. Click on the Role to find out what permissions that Role has.,Verifique / Desmarque papéis atribuídos ao perfil. Clique sobre o Papel para descobrir o que as permissões que papel tem.
Check all the items below that you want to send in this digest.,Verifique todos os itens abaixo que você deseja enviar esta digerir.
Check how the newsletter looks in an email by sending it to your email.,Verifique como o boletim olha em um e-mail enviando-o para o seu e-mail.
"Check if recurring invoice, uncheck to stop recurring or put proper End Date","Verifique se factura recorrente, desmarque a parar recorrente ou colocar Data final adequada"
"Check if you need automatic recurring invoices. After submitting any sales invoice, Recurring section will be visible.","Verifique se você precisa automáticos de facturas recorrentes. Depois de apresentar qualquer nota fiscal de venda, seção Recorrente será visível."
Check if you want to send salary slip in mail to each employee while submitting salary slip,Verifique se você quiser enviar folha de salário no correio a cada empregado ao enviar folha de salário
Check this if you want to force the user to select a series before saving. There will be no default if you check this.,"Marque esta opção se você deseja forçar o usuário para selecionar uma série antes de salvar. Não haverá nenhum padrão, se você verificar isso."
Check this if you want to show in website,Marque esta opção se você deseja mostrar no site
Check this to make this the default letter head in all prints,Marque esta opção para tornar esta a cabeça carta padrão em todas as impressões
Check this to pull emails from your mailbox,Marque esta a puxar e-mails de sua caixa de correio
Check to activate,Marque para ativar
Check to make Shipping Address,Verifique para ter endereço de entrega
Check to make primary address,Verifique para ter endereço principal
Checked,Verificado
"Checking Operator (To Fld, Operator, From Fld)","Verificando Operador (Para Fld, Operador De Fld)"
Cheque,Cheque
Cheque Date,Data Cheque
Cheque Number,Número de cheques
Child Tables are shown as a Grid in other DocTypes.,Mesas para crianças são mostrados como uma grade no DOCTYPEs outros.
City,Cidade
City/Town,Cidade / Município
Claim Amount,Quantidade reivindicação
Claims for expenses made on behalf of the organization.,As reclamações por despesas feitas em nome da organização.
Class / Percentage,Classe / Percentual
Classification of Customers by region,Classificação de clientes por região
Clear Cache & Refresh,Limpar Cache &amp; Atualizar
Clear Pending,Limpar Pendente
Clear Table,Tabela clara
Clearance Date,Data de Liquidação
Click on button in the 'Condition' column and select the option 'User is the creator of the document',Clique no botão no &#39;Condição&#39; coluna e selecione a opção &quot;Usuário é o criador do documento &#39;
Click on edit button to start a new report.,Clique no botão de edição para iniciar um novo relatório.
Click to Expand / Collapse,Clique para Expandir / Recolher
Client,Cliente
Client Script,Script de cliente
Closed,Fechado
Closing Account Head,Fechando Chefe Conta
Closing Date,Data de Encerramento
Closing Fiscal Year,Encerramento do exercício social
CoA Help,Ajuda CoA
Code,Código
Cold Calling,Cold Calling
Collections,Coleções
Color,Cor
Column Break,Quebra de coluna
Columns,Colunas
Comma separated list of email addresses,Lista separada por vírgulas de endereços de e-mail
Comment,Comentário
Comment By,Comentário por
Comment By Fullname,Comentário por Fullname
Comment Date,Comentário Data
Comment Docname,Comentário docName
Comment Doctype,Comentário Doctype
Comment Time,Comentário Tempo
Comments,Comentários
Commission Rate,Taxa de Comissão
Commission Rate (%),Comissão Taxa (%)
Commission partners and targets,Parceiros da Comissão e metas
Communication,Comunicação
Communication HTML,Comunicação HTML
Communication History,História da comunicação
Communication Log,Log Comunicação
Communication Medium,Meio de comunicação
Communication by,Comunicação por
Communication log.,Log de comunicação.
Communication type,Tipo de comunicação
Company,Companhia
Company Control,Controle da Companhia
Company Details,Detalhes da empresa
Company History,História da Empresa
Company History Heading,História da Empresa título
Company Info,Informações da empresa
Company Introduction,Introdução da Empresa
Company Name,Nome da empresa
Company branches.,Filiais da empresa.
Company departments.,Departamentos da empresa.
Company registration numbers for your reference. Example: VAT Registration Numbers etc.,Números da empresa de registro para sua referência. Exemplo: IVA números de matrícula etc
Company registration numbers for your reference. Tax numbers etc.,"Números da empresa de registro para sua referência. Números fiscais, etc"
Complaint,Reclamação
Complete By,Ao completar
Completed,Concluído
Completion Date,Data de Conclusão
Completion Status,Status de conclusão
Confirmed orders from Customers.,Confirmado encomendas de clientes.
