DocType: Terms and Conditions,"Standard Terms and Conditions that can be added to Sales and Purchases.

Examples:

1. Validity of the offer.
1. Payment Terms (In Advance, On Credit, part advance etc).
1. What is extra (or payable by the Customer).
1. Safety / usage warning.
1. Warranty if any.
1. Returns Policy.
1. Terms of shipping, if applicable.
1. Ways of addressing disputes, indemnity, liability, etc.
1. Address and Contact of your Company.","Стандартни условия и условия, които могат да бъдат добавени към продажби и покупки. Примери: 1. Валидност на офертата. 1. Условия на плащане (предварително, на кредит, част аванс и т.н.). 1. Какво е допълнително (или платимо от Клиента). 1. Предупреждение за безопасност / употреба. 1. Гаранция, ако има такава. 1. Политика за връщане. 1. Условия за доставка, ако е приложимо. 1. Начини за решаване на спорове, обезщетение, отговорност и др. 1. Адрес и контакт на вашата компания."
apps/erpnext/erpnext/patches/v11_0/add_default_email_template_for_leave.py,Leave Status Notification,Оставете известие за състояние
DocType: Designation Skill,Designation Skill,Обозначение Умение
apps/erpnext/erpnext/manufacturing/doctype/bom/bom.py,Quantity required for Item {0} in row {1},Необходимо количество за елемент {0} в ред {1}
apps/erpnext/erpnext/accounts/report/general_ledger/general_ledger.py,"To filter based on Party, select Party Type first","За да филтрирате въз основа на страна, първо изберете Тип на партията"
apps/erpnext/erpnext/hr/doctype/leave_encashment/leave_encashment.py,No Salary Structure assigned for Employee {0} on given date {1},Не е зададена структура на заплатите за служител {0} на посочената дата {1}
DocType: Prescription Duration,Number,номер
DocType: Student Group Creation Tool,Separate course based Group for every Batch,Отделна група за всяка партида
DocType: Healthcare Settings,Require Lab Test Approval,Изискване за одобрение на лабораторни тестове
DocType: Bank Reconciliation,Update Clearance Date,Дата на уравняване на актуализацията
DocType: Chart of Accounts Importer,Import Chart of Accounts from a csv file,Импортирайте графика от профили от csv файл
apps/erpnext/erpnext/erpnext_integrations/doctype/shopify_settings/shopify_settings.py,"Support for public app is deprecated. Please setup private app, for more details refer user manual","Поддръжката за публично приложение е отхвърлена. Моля, конфигурирайте частното приложение, за повече подробности вижте ръководството за потребителя"
DocType: Contract,Signed,подписан
DocType: Purchase Invoice,Terms and Conditions1,Условия и условия1
apps/erpnext/erpnext/hr/doctype/department_approver/department_approver.py,Please select Employee Record first.,"Моля, първо изберете запис на служител."
apps/erpnext/erpnext/hr/doctype/hr_settings/hr_settings.py,Password policy for Salary Slips is not set,Правилата за пароли за изплащане на заплатите не са зададени
DocType: Assessment Result Tool,Result HTML,Резултат HTML
DocType: Agriculture Task,Ignore holidays,Игнорирайте празниците
DocType: Linked Soil Texture,Linked Soil Texture,Свързана текстура на почвата
apps/erpnext/erpnext/hr/doctype/vehicle/vehicle_dashboard.py,This is based on logs against this Vehicle. See timeline below for details,Това се основава на дневници срещу това превозно средство. За подробности вижте графиката по-долу
DocType: Payment Entry,ACC-PAY-.YYYY.-,ACC-PAY-.YYYY.-
DocType: Employee,Emergency Contact,Контактите при аварийни случаи
DocType: QuickBooks Migrator,Authorization URL,URL адрес за оторизация
DocType: Attendance,On Leave,В отпуск
DocType: Item,Show a slideshow at the top of the page,Показване на слайдшоу в горната част на страницата
DocType: Cheque Print Template,Payer Settings,Настройки на платеца
apps/erpnext/erpnext/shopping_cart/doctype/shopping_cart_settings/shopping_cart_settings.py,Set Tax Rule for shopping cart,Задаване на данъчно правило за количката за пазаруване
apps/erpnext/erpnext/stock/report/item_variant_details/item_variant_details.py,In Production,В производството
DocType: Payment Entry,Payment References,Референции за плащане
DocType: Fee Validity,Valid Till,Валиден до
apps/erpnext/erpnext/hr/doctype/leave_application/leave_application.py,{0}: From {0} of type {1},{0}: От {0} от тип {1}
DocType: Request for Quotation Item,Project Name,Име на проекта
DocType: Purchase Invoice Item,Stock Qty,Кол
apps/erpnext/erpnext/selling/doctype/product_bundle/product_bundle.py,Child Item should not be a Product Bundle. Please remove item `{0}` and save,"Детският елемент не трябва да бъде пакет от продукти. Моля, премахнете елемента `{0} &#39;и запазете"
DocType: Support Search Source,Response Result Key Path,Ключов път на резултата от отговора
DocType: Travel Request,Fully Sponsored,Напълно спонсориран
apps/erpnext/erpnext/healthcare/doctype/healthcare_service_unit_type/healthcare_service_unit_type.py,Not permitted. Please disable the Service Unit Type,"Не е разрешено. Моля, деактивирайте типа на сервизното устройство"
DocType: POS Profile,Offline POS Settings,Offline POS настройки
DocType: Supplier Scorecard Period,Calculations,Изчисленията
DocType: Production Plan,Material Requested,Изискван материал
DocType: Payment Reconciliation Payment,Reference Row,Референтен ред
DocType: Leave Policy Detail,Annual Allocation,Годишно разпределение
DocType: Buying Settings,Subcontract,подизпълнение
apps/erpnext/erpnext/accounts/doctype/payment_entry/payment_entry.js,Valuation type charges can not marked as Inclusive,Таксите за оценка не могат да бъдат маркирани като включени
apps/erpnext/erpnext/accounts/doctype/account/account.py,Account {0}: Parent account {1} does not belong to company: {2},Профил {0}: Родителски профил {1} не принадлежи на фирма: {2}
apps/erpnext/erpnext/setup/setup_wizard/setup_wizard.py,Failed to login,Неуспешно влизане
apps/erpnext/erpnext/config/buying.py,Items and Pricing,Елементи и ценообразуване
DocType: Payment Terms Template,Payment Terms Template,Условия за плащане
DocType: Employee,Previous Work Experience,Предишен работен опит
DocType: Assessment Plan,Program,програма
DocType: Antibiotic,Healthcare,Здравеопазване
DocType: Complaint,Complaint,оплакване
DocType: Shipping Rule,Restrict to Countries,Ограничете до страни
DocType: Hub Tracked Item,Item Manager,Мениджър на елементи
apps/erpnext/erpnext/accounts/doctype/period_closing_voucher/period_closing_voucher.py,Currency of the Closing Account must be {0},Валутата на закриващата сметка трябва да бъде {0}
apps/erpnext/erpnext/accounts/doctype/opening_invoice_creation_tool/opening_invoice_creation_tool.py,Opening Invoice Item,Откриване на фактура
DocType: Work Order,Plan material for sub-assemblies,Планирайте материалите за сглобени елементи
apps/erpnext/erpnext/setup/setup_wizard/operations/install_fixtures.py,Hardware,железария
DocType: Budget,Action if Annual Budget Exceeded on MR,"Действие, ако годишният бюджет е надхвърлен по РД"
DocType: Sales Invoice Advance,Advance Amount,Предварителна сума
DocType: Delivery Note Item,Against Sales Invoice Item,Срещу позицията по фактура за продажби
DocType: Expense Claim,HR-EXP-.YYYY.-,HR-EXP-.YYYY.-
DocType: BOM Explosion Item,Include Item In Manufacturing,Включете позиция в преработващата промишленост
DocType: Item Reorder,Check in (group),Посетете (група)
DocType: Global Defaults,Do not show any symbol like $ etc next to currencies.,Не показвайте символи като $ etc до валутите.
DocType: Additional Salary,Salary Component Type,Тип компонент на заплатата
apps/erpnext/erpnext/accounts/doctype/share_transfer/share_transfer.py,The shareholder does not belong to this company,Акционерът не принадлежи към това дружество
DocType: Payment Term,Day(s) after the end of the invoice month,Ден (и) след края на месеца на фактурата
apps/erpnext/erpnext/regional/report/eway_bill/eway_bill.py,Vehicle Type,Тип превозно средство
DocType: Antibiotic,Healthcare Administrator,Здравен администратор
DocType: Tax Withholding Rate,Single Transaction Threshold,Праг на единична транзакция
apps/erpnext/erpnext/setup/setup_wizard/data/industry_type.py,Broadcasting,радиопредаване
DocType: Support Search Source,Post Title Key,Ключ за заглавието на публикацията
DocType: Customer,Customer Primary Address,Основен адрес на клиента
apps/erpnext/erpnext/public/js/utils/serial_no_batch_selector.js,Please select batches for batched item ,"Моля, изберете партиди за отделен елемент"
DocType: Pricing Rule,Min Qty,Мин
DocType: Payment Entry,Payment Deductions or Loss,Удръжки или загуба на плащане
DocType: Purchase Taxes and Charges,On Item Quantity,На брой артикул
apps/erpnext/erpnext/config/manufacturing.py,Replace BOM and update latest price in all BOMs,Заменете спецификацията и актуализирайте последната цена във всички спецификации
apps/erpnext/erpnext/accounts/doctype/subscription/subscription.py,Both Trial Period Start Date and Trial Period End Date must be set,"Трябва да се зададат както началната дата на пробния период, така и крайната дата на пробния период"
apps/erpnext/erpnext/templates/pages/projects.html,No time sheets,Няма листове за време
DocType: Bank Statement Settings,Statement Header Mapping,Съпоставяне на заглавието на извлечението
apps/erpnext/erpnext/hr/doctype/employee_attendance_tool/employee_attendance_tool.js,Mark Half Day,Марк на половин ден
DocType: Stock Entry,Material Transfer for Manufacture,Прехвърляне на материали за производство
DocType: Supplier,Block Supplier,Блок доставчик
apps/erpnext/erpnext/erpnext_integrations/doctype/woocommerce_settings/woocommerce_settings.py,Please enter Woocommerce Server URL,"Моля, въведете URL адреса на Woocommerce Server"
apps/erpnext/erpnext/regional/report/eway_bill/eway_bill.py,From Place,От Място
apps/erpnext/erpnext/stock/doctype/delivery_trip/delivery_trip.py,No contacts with email IDs found.,Няма намерени контакти с имейл адреси.
DocType: Clinical Procedure,Consumption Invoiced,Фактуриране на потреблението
DocType: Bin,Requested Quantity,Заявено количество
DocType: Student,Exit,изход
DocType: Delivery Stop,Dispatch Information,Информация за изпращане
DocType: BOM Scrap Item,Basic Amount (Company Currency),Основна сума (валута на фирмата)
DocType: Selling Settings,Selling Settings,Настройки за продажба
apps/erpnext/erpnext/education/doctype/question/question.py,A question must have more than one options,Въпросът трябва да съдържа повече от един вариант
apps/erpnext/erpnext/hr/doctype/salary_slip/salary_slip.py,Please set the Date Of Joining for employee {0},"Моля, задайте датата на присъединяване за служител {0}"
apps/erpnext/erpnext/public/js/hub/components/profile_dialog.js,About your company,За вашата компания
apps/erpnext/erpnext/accounts/report/trial_balance/trial_balance.py,Fiscal Year {0} does not exist,Фискалната година {0} не съществува
DocType: Attendance,Leave Application,Остави приложението
apps/erpnext/erpnext/assets/doctype/asset_maintenance/asset_maintenance.js,Maintenance Log,Дневник за поддръжка
apps/erpnext/erpnext/utilities/transaction_base.py,Invalid Posting Time,Невалидно време за публикуване
apps/erpnext/erpnext/selling/page/point_of_sale/point_of_sale.js,Discount,отстъпка
DocType: Sales Invoice,Redeem Loyalty Points,Откупуване на точки за лоялност
DocType: Shopping Cart Settings,Quotation Series,Серия от оферти
DocType: Guardian,Occupation,Професия
DocType: Item,Opening Stock,Откриване на склад
DocType: Supplier Scorecard,Supplier Score,Оценка на доставчика
DocType: POS Profile,Only show Items from these Item Groups,Показване само на елементи от тези групи елементи
DocType: Job Card Time Log,Time In Mins,Време в мин
apps/erpnext/erpnext/manufacturing/doctype/bom/bom.py,Item {0} does not exist in the system or has expired,Елемент {0} не съществува в системата или е изтекъл
DocType: Pricing Rule,Price Discount Scheme,Схема за отстъпка от цените
DocType: Vital Signs,Hyper,Hyper
apps/erpnext/erpnext/public/js/setup_wizard.js,What does it do?,Какво прави?
,Sales Invoice Trends,Тенденции на фактурата за продажби
DocType: Bank Reconciliation,Payment Entries,Платежни записи
DocType: Employee Education,Class / Percentage,Клас / Процент
apps/erpnext/erpnext/accounts/doctype/pricing_rule/pricing_rule.js,Item Code &gt; Item Group &gt; Brand,Код на артикула&gt; Група продукти&gt; Марка
,Electronic Invoice Register,Регистър на електронните фактури
DocType: Sales Invoice,Is Return (Credit Note),Възвръщаемост (кредитна бележка)
DocType: Lab Test Sample,Lab Test Sample,Лабораторна проба
DocType: Shopify Settings,status html,състояние html
DocType: Fiscal Year,"For e.g. 2012, 2012-13","За напр. 2012, 2012-13"
apps/erpnext/erpnext/setup/doctype/email_digest/email_digest.js,disabled user,потребител с увреждания
DocType: Amazon MWS Settings,ES,ES
DocType: Warehouse,Warehouse Type,Тип склад
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.js,Quick Journal Entry,Бързо въвеждане на дневника
apps/erpnext/erpnext/stock/report/supplier_wise_sales_analytics/supplier_wise_sales_analytics.py,Consumed Amount,Консумирана сума
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.py,Already completed,Вече е завършен
apps/erpnext/erpnext/accounts/report/delivered_items_to_be_billed/delivered_items_to_be_billed.py,Pending Amount,Предстояща сума
DocType: Supplier,Warn RFQs,Предупреди RFQ
DocType: Lab Prescription,Lab Prescription,Лабораторно предписание
apps/erpnext/erpnext/assets/doctype/asset/asset.py,Depreciation Row {0}: Next Depreciation Date cannot be before Available-for-use Date,Амортизационен ред {0}: Датата на следващата амортизация не може да бъде предшестваща дата
DocType: Certification Application,USD,щатски долар
apps/erpnext/erpnext/assets/doctype/asset/depreciation.py,"Asset {0} cannot be scrapped, as it is already {1}","Активът {0} не може да бъде изтрит, тъй като вече е {1}"
DocType: Delivery Trip,Departure Time,Час на отпътуване
DocType: Donor,Donor Type,Тип донор
DocType: Company,Monthly Sales Target,Месечна цел за продажби
DocType: Loyalty Point Entry Redemption,Redemption Date,Дата на обратно изкупуване
apps/erpnext/erpnext/setup/doctype/authorization_rule/authorization_rule.py,Approving User cannot be same as user the rule is Applicable To,"Удостоверяването на потребителя не може да бъде същото като потребителското правило, приложимо за"
DocType: Fee Schedule Student Group,Fee Schedule Student Group,График на таксите Студентска група
apps/erpnext/erpnext/projects/report/billing_summary.py, From Date can not be greater than To Date,От дата не може да бъде по-голямо от до дата
apps/erpnext/erpnext/public/js/queries.js,Please specify a {0},"Моля, посочете {0}"
apps/erpnext/erpnext/regional/report/eway_bill/eway_bill.py,To GSTIN,Към GSTIN
apps/erpnext/erpnext/education/doctype/academic_term/academic_term.py,The Term End Date cannot be earlier than the Term Start Date. Please correct the dates and try again.,"Крайната дата на изтичане не може да бъде по-ранна от началната дата на термина. Моля, коригирайте датите и опитайте отново."
apps/erpnext/erpnext/hr/doctype/leave_control_panel/leave_control_panel.py,No Employee Found,Няма намерен служител
DocType: Employee Tax Exemption Declaration Category,Exemption Category,Категория на освобождаване
apps/erpnext/erpnext/hr/doctype/loan/loan.js,Create Disbursement Entry,Създайте запис за изплащане
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py,Purpose must be one of {0},Целта трябва да е от {0}
DocType: Content Activity,Last Activity ,Последна активност
DocType: Crop Cycle,A link to all the Locations in which the Crop is growing,"Връзка към всички места, в които културата расте"
apps/erpnext/erpnext/education/doctype/course_activity/course_activity.py,Course Enrollment {0} does not exists,Записването на курса {0} не съществува
apps/erpnext/erpnext/hr/doctype/leave_policy/leave_policy.py,Maximum leave allowed in the leave type {0} is {1},"Максималният отпуск, разрешен за типа на отпуска {0}, е {1}"
,Qty to Transfer,Количество за прехвърляне
apps/erpnext/erpnext/accounts/doctype/chart_of_accounts_importer/chart_of_accounts_importer.py,Please identify/create Account (Group) for type - {0},"Моля, идентифицирайте / създайте профил (група) за тип - {0}"
apps/erpnext/erpnext/healthcare/doctype/patient/patient.py,Please set default customer group and territory in Selling Settings,"Моля, задайте по подразбиране група клиенти и територия в Настройки за продажба"
apps/erpnext/erpnext/stock/report/item_variant_details/item_variant_details.py,There isn't any item variant for the selected item,Няма избран вариант за избрания елемент
DocType: Contract,Contract Details,Подробности за договора
DocType: Customer,"Select, to make the customer searchable with these fields","Изберете, за да може клиентът да може да се търси с тези полета"
apps/erpnext/erpnext/accounts/report/budget_variance_report/budget_variance_report.py,Total Actual,Общо действително
apps/erpnext/erpnext/healthcare/doctype/clinical_procedure_template/clinical_procedure_template.js,Change Code,Промяна на кода
DocType: Crop,Planting Area,Площ на засаждане
DocType: Leave Control Panel,Employee Grade (optional),Клас на служителите (по избор)
apps/erpnext/erpnext/accounts/doctype/sales_invoice/sales_invoice.js,Cost Center For Item with Item Code ',Разходен център за елемент с код на артикул &quot;
DocType: Stock Settings,Default Stock UOM,UOM за запас по подразбиране
DocType: Workstation,Rent Cost,Разходи за наем
apps/erpnext/erpnext/hr/doctype/training_event/training_event.js,Training Result,Резултат от обучението
apps/erpnext/erpnext/selling/doctype/sales_order/sales_order.js,Work Order not created,Работната поръчка не е създадена
apps/erpnext/erpnext/utilities/user_progress.py,Meter,метър
DocType: Course,Hero Image,Изображение на героя
apps/erpnext/erpnext/stock/doctype/packing_slip/packing_slip.py,No Items to pack,Няма елементи за опаковане
apps/erpnext/erpnext/selling/doctype/sales_order/sales_order.py,Delivery warehouse required for stock item {0},Изисква се склад за доставка на стока в склад {0}
apps/erpnext/erpnext/controllers/buying_controller.py,Reserved Warehouse is mandatory for Item {0} in Raw Materials supplied,Резервираният склад е задължителен за позиция {0} в доставените суровини
apps/erpnext/erpnext/assets/doctype/asset_movement/asset_movement.py,Target Location is required for the asset {0},Целевото местоположение е необходимо за актива {0}
apps/erpnext/erpnext/regional/report/eway_bill/eway_bill.py,SGST Amount,Сума
apps/erpnext/erpnext/accounts/doctype/account/account.py,"Account balance already in Credit, you are not allowed to set 'Balance Must Be' as 'Debit'","Балансът в профила вече е в Кредит, нямате право да зададете „Баланс трябва да бъде“ като „Дебит“"
DocType: GSTR 3B Report,GSTR 3B Report,GSTR 3B Доклад
DocType: BOM Item,Rate & Amount,Скорост и сума
apps/erpnext/erpnext/accounts/doctype/sales_invoice/sales_invoice.py,Debit To is required,Изисква се дебит До
apps/erpnext/erpnext/buying/report/subcontracted_item_to_be_received/subcontracted_item_to_be_received.py,Item Name,Име на предмета
apps/erpnext/erpnext/accounts/report/asset_depreciations_and_balances/asset_depreciations_and_balances.py,Cost of New Purchase,Разходи за нова покупка
DocType: Customer,Additional information regarding the customer.,Допълнителна информация за клиента.
DocType: Quiz Result,Wrong,погрешно
apps/erpnext/erpnext/config/help.py,Batch Inventory,Партиден запас
DocType: HR Settings,"The salary slip emailed to the employee will be password protected, the password will be generated based on the password policy.","Щепселът ще бъде защитен с парола, паролата ще бъде генерирана на базата на правилата за паролите."
DocType: Payment Entry,Received Amount,Получена сума
DocType: Item,Is Sales Item,Е позиция на продажбите
apps/erpnext/erpnext/accounts/doctype/payment_order/regional/india.js,Generate Text File,Генериране на текстов файл
DocType: Item,Variants,варианти
apps/erpnext/erpnext/stock/doctype/landed_cost_voucher/landed_cost_voucher.js,"Charges will be distributed proportionately based on item qty or amount, as per your selection","Таксите ще се разпределят пропорционално въз основа на количеството или сумата на артикула, според избора Ви"
apps/erpnext/erpnext/setup/doctype/email_digest/email_digest.py,Pending activities for today,Предстоящи дейности за днес
DocType: Fee Schedule Program,Student Batch,Студентска партида
apps/erpnext/erpnext/stock/doctype/stock_reconciliation/stock_reconciliation.py,Valuation Rate required for Item in row {0},"Стойността на оценката, необходима за елемент в ред {0}"
DocType: BOM Operation,Base Hour Rate(Company Currency),Стойност на основния час (валута на фирмата)
DocType: Job Offer,Printing Details,Отпечатване на детайли
DocType: Asset Repair,Manufacturing Manager,Мениджър производство
DocType: BOM,Job Card,Работна карта
DocType: Subscription Settings,Prorate,разпределям пропорционално
DocType: Employee,"System User (login) ID. If set, it will become default for all HR forms.","Идентификационен номер на системния потребител (login). Ако е зададен, той ще стане по подразбиране за всички форми на човешки ресурси."
apps/erpnext/erpnext/public/js/pos/pos.html,All Item Groups,Всички групи елементи
apps/erpnext/erpnext/healthcare/page/appointment_analytic/appointment_analytic.js,Select Status,Изберете Статус
DocType: Subscription Plan,Fixed rate,Фиксирана лихва
apps/erpnext/erpnext/setup/setup_wizard/data/industry_type.py,Airline,авиолиния
DocType: Quotation,Term Details,Подробности за сроковете
DocType: Vehicle,Acquisition Date,Дата на придобиване
DocType: SMS Center,Send To,Изпрати на
apps/erpnext/erpnext/accounts/report/share_balance/share_balance.py,Average Rate,Среден процент
DocType: Stock Settings,Set Qty in Transactions based on Serial No Input,"Задайте Количество при сделки, базирани на сериен вход"
