apps/erpnext/erpnext/utilities/transaction_base.py +107,Row #{0}: Rate must be same as {1}: {2} ({3} / {4}) ,# השורה {0}: שיעור חייב להיות זהה {1}: {2} ({3} / {4})
apps/erpnext/erpnext/hr/doctype/leave_application/leave_application.py +229,New Leave Application,החדש Leave Application
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +134,Bank Draft,המחאה בנקאית
DocType: Mode of Payment Account,Mode of Payment Account,מצב של חשבון תשלומים
apps/erpnext/erpnext/stock/doctype/item/item.js +49,Show Variants,גרסאות הצג
apps/erpnext/erpnext/accounts/doctype/purchase_invoice/purchase_invoice.js +512,Quantity,כמות
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +174,Loans (Liabilities),הלוואות (התחייבויות)
DocType: Employee Education,Year of Passing,שנה של פטירה
apps/erpnext/erpnext/public/js/pos/pos_bill_item.html +12,In Stock,במלאי
DocType: Designation,Designation,ייעוד
DocType: Production Plan Item,Production Plan Item,פריט תכנית ייצור
apps/erpnext/erpnext/hr/doctype/employee/employee.py +146,User {0} is already assigned to Employee {1},משתמש {0} כבר הוקצה לעובדי {1}
apps/erpnext/erpnext/accounts/page/pos/pos_page.html +13,Make new POS Profile,פרופיל קופה חדש
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +31,Health Care,בריאות
DocType: Purchase Invoice,Monthly,חודשי
apps/erpnext/erpnext/accounts/report/payment_period_based_on_invoice_date/payment_period_based_on_invoice_date.py +66,Delay in payment (Days),עיכוב בתשלום (ימים)
apps/erpnext/erpnext/buying/doctype/purchase_order/purchase_order.js +642,Invoice,חשבונית
DocType: Maintenance Schedule Item,Periodicity,תְקוּפָתִיוּת
apps/erpnext/erpnext/accounts/report/trial_balance/trial_balance.py +21,Fiscal Year {0} is required,שנת כספים {0} נדרש
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +21,Defense,ביטחון
DocType: Company,Abbr,Abbr
DocType: Appraisal Goal,Score (0-5),ציון (0-5)
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +198,Row {0}: {1} {2} does not match with {3},שורת {0}: {1} {2} אינה תואמת עם {3}
apps/erpnext/erpnext/stock/doctype/stock_reconciliation/stock_reconciliation.py +74,Row # {0}:,# השורה {0}:
DocType: Delivery Note,Vehicle No,רכב לא
apps/erpnext/erpnext/public/js/pos/pos.js +557,Please select Price List,אנא בחר מחירון
DocType: Production Order Operation,Work In Progress,עבודה בתהליך
DocType: Employee,Holiday List,רשימת החג
DocType: Time Log,Time Log,הזמן התחבר
apps/erpnext/erpnext/public/js/setup_wizard.js +180,Accountant,חשב
DocType: Cost Center,Stock User,משתמש המניה
DocType: Company,Phone No,מס 'טלפון
DocType: Time Log,"Log of Activities performed by users against Tasks that can be used for tracking time, billing.","יומן של פעילויות המבוצע על ידי משתמשים מפני משימות שיכולים לשמש למעקב זמן, חיוב."
apps/erpnext/erpnext/controllers/recurring_document.py +131,New {0}: #{1},חדש {0}: # {1}
,Sales Partners Commission,ועדת שותפי מכירות
apps/erpnext/erpnext/setup/doctype/company/company.py +38,Abbreviation cannot have more than 5 characters,קיצור לא יכול להיות יותר מ 5 תווים
DocType: Payment Request,Payment Request,בקשת תשלום
apps/erpnext/erpnext/stock/doctype/item_attribute/item_attribute.py +56,"Attribute Value {0} cannot be removed from {1} as Item Variants \
						exist with this Attribute.",תכונה ערך {0} לא ניתן להסיר מ- {1} כפריט נוסחים \ להתקיים עם תכונה זו.
apps/erpnext/erpnext/accounts/doctype/account/account.js +27,This is a root account and cannot be edited.,זהו חשבון שורש ולא ניתן לערוך.
DocType: BOM,Operations,פעולות
apps/erpnext/erpnext/setup/doctype/authorization_rule/authorization_rule.py +38,Cannot set authorization on basis of Discount for {0},לא ניתן להגדיר הרשאות על בסיס הנחה עבור {0}
DocType: Rename Tool,"Attach .csv file with two columns, one for the old name and one for the new name","צרף קובץ csv עם שתי עמודות, אחת לשם הישן ואחד לשם החדש"
DocType: Packed Item,Parent Detail docname,docname פרט הורה
apps/erpnext/erpnext/public/js/setup_wizard.js +272,Kg,קילוגרם
apps/erpnext/erpnext/config/hr.py +45,Opening for a Job.,פתיחה לעבודה.
DocType: Item Attribute,Increment,תוספת
apps/erpnext/erpnext/accounts/doctype/payment_request/payment_request.py +39,PayPal Settings missing,הגדרות PayPal חסרות
apps/erpnext/erpnext/public/js/stock_analytics.js +63,Select Warehouse...,בחר מחסן ...
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +6,Advertising,פרסום
apps/erpnext/erpnext/accounts/doctype/mode_of_payment/mode_of_payment.py +22,Same Company is entered more than once,אותו החברה נכנסה יותר מפעם אחת
DocType: Employee,Married,נשוי
apps/erpnext/erpnext/accounts/party.py +38,Not permitted for {0},חל איסור על {0}
apps/erpnext/erpnext/accounts/doctype/purchase_invoice/purchase_invoice.js +441,Get items from,קבל פריטים מ
apps/erpnext/erpnext/accounts/doctype/sales_invoice/sales_invoice.py +397,Stock cannot be updated against Delivery Note {0},המניה לא ניתן לעדכן נגד תעודת משלוח {0}
DocType: Payment Reconciliation,Reconcile,ליישב
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +30,Grocery,מכולת
DocType: Quality Inspection Reading,Reading 1,קריאת 1
DocType: Process Payroll,Make Bank Entry,הפוך בנק כניסה
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +40,Pension Funds,קרנות פנסיה
apps/erpnext/erpnext/accounts/doctype/account/account.py +166,Warehouse is mandatory if account type is Warehouse,מחסן הוא חובה אם סוג החשבון הוא מחסן
DocType: SMS Center,All Sales Person,כל איש המכירות
DocType: Lead,Person Name,שם אדם
DocType: Sales Invoice Item,Sales Invoice Item,פריט חשבונית מכירות
DocType: Account,Credit,אשראי
DocType: POS Profile,Write Off Cost Center,לכתוב את מרכז עלות
apps/erpnext/erpnext/config/stock.py +32,Stock Reports,דוחות במלאי
DocType: Warehouse,Warehouse Detail,פרט מחסן
apps/erpnext/erpnext/selling/doctype/customer/customer.py +181,Credit limit has been crossed for customer {0} {1}/{2},מסגרת אשראי נחצתה ללקוחות {0} {1} / {2}
DocType: Tax Rule,Tax Type,סוג המס
apps/erpnext/erpnext/accounts/doctype/gl_entry/gl_entry.py +140,You are not authorized to add or update entries before {0},אין לך ההרשאה להוסיף או עדכון ערכים לפני {0}
DocType: Item,Item Image (if not slideshow),תמונת פריט (אם לא מצגת)
apps/erpnext/erpnext/setup/doctype/customer_group/customer_group.py +20,An Customer exists with same name,לקוחות קיימים עם אותו שם
DocType: Production Order Operation,(Hour Rate / 60) * Actual Operation Time,(שעת דרג / 60) * בפועל מבצע זמן
DocType: SMS Log,SMS Log,SMS התחבר
apps/erpnext/erpnext/projects/report/project_wise_stock_tracking/project_wise_stock_tracking.py +27,Cost of Delivered Items,עלות פריטים נמסר
apps/erpnext/erpnext/hr/doctype/holiday_list/holiday_list.py +38,The holiday on {0} is not between From Date and To Date,החג על {0} הוא לא בין מתאריך ו עד תאריך
DocType: Quality Inspection,Get Specification Details,קבל מפרט פרטים
DocType: Lead,Interested,מעוניין
apps/erpnext/erpnext/accounts/report/general_ledger/general_ledger.py +158,Opening,פתיחה
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py +27,From {0} to {1},מ {0} {1}
DocType: Item,Copy From Item Group,העתק מ קבוצת פריט
DocType: Journal Entry,Opening Entry,כניסת פתיחה
DocType: Stock Entry,Additional Costs,עלויות נוספות
apps/erpnext/erpnext/accounts/doctype/account/account.py +137,Account with existing transaction can not be converted to group.,חשבון עם עסקה הקיימת לא ניתן להמיר לקבוצה.
DocType: Lead,Product Enquiry,חקירה מוצר
apps/erpnext/erpnext/stock/doctype/landed_cost_voucher/landed_cost_voucher.js +13,Please enter company first,אנא ראשון להיכנס החברה
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.js +324,Please select Company first,אנא בחר החברה ראשונה
DocType: Employee Education,Under Graduate,תחת בוגר
apps/erpnext/erpnext/selling/report/sales_person_target_variance_item_group_wise/sales_person_target_variance_item_group_wise.js +27,Target On,יעד ב
DocType: BOM,Total Cost,עלות כוללת
apps/erpnext/erpnext/hr/doctype/process_payroll/process_payroll.js +9,Activity Log:,יומן פעילות:
apps/erpnext/erpnext/manufacturing/doctype/bom/bom.py +197,Item {0} does not exist in the system or has expired,פריט {0} אינו קיים במערכת או שפג תוקף
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +44,Real Estate,"נדל""ן"
apps/erpnext/erpnext/accounts/report/general_ledger/general_ledger.html +4,Statement of Account,הצהרה של חשבון
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +41,Pharmaceuticals,תרופות
DocType: Expense Claim Detail,Claim Amount,סכום תביעה
DocType: Employee,Mr,מר
apps/erpnext/erpnext/buying/page/purchase_analytics/purchase_analytics.js +33,Supplier Type / Supplier,סוג ספק / ספק
DocType: Naming Series,Prefix,קידומת
apps/erpnext/erpnext/public/js/setup_wizard.js +269,Consumable,מתכלה
DocType: Upload Attendance,Import Log,יבוא יומן
DocType: Production Planning Tool,Pull Material Request of type Manufacture based on the above criteria,משוך בקשת חומר של ייצור סוג בהתבסס על הקריטריונים לעיל
apps/erpnext/erpnext/crm/doctype/newsletter/newsletter.js +19,Send,שלח
DocType: Sales Invoice Item,Delivered By Supplier,נמסר על ידי ספק
DocType: SMS Center,All Contact,כל הקשר
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +164,Annual Salary,משכורת שנתית
DocType: Period Closing Voucher,Closing Fiscal Year,סגירת שנת כספים
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +69,Stock Expenses,הוצאות המניה
DocType: Newsletter,Email Sent?,"דוא""ל שנשלח?"
DocType: Journal Entry,Contra Entry,קונטרה כניסה
DocType: Production Order Operation,Show Time Logs,יומני זמן השידור
DocType: Journal Entry Account,Credit in Company Currency,אשראי במטבע החברה
DocType: Delivery Note,Installation Status,מצב התקנה
apps/erpnext/erpnext/stock/doctype/purchase_receipt/purchase_receipt.py +108,Accepted + Rejected Qty must be equal to Received quantity for Item {0},+ מקובל שנדחו הכמות חייבת להיות שווה לכמות שהתקבל עבור פריט {0}
DocType: Item,Supply Raw Materials for Purchase,חומרי גלם לאספקת רכישה
apps/erpnext/erpnext/stock/get_item_details.py +140,Item {0} must be a Purchase Item,פריט {0} חייב להיות פריט רכישה
DocType: Upload Attendance,"Download the Template, fill appropriate data and attach the modified file.
All dates and employee combination in the selected period will come in the template, with existing attendance records","הורד את התבנית, למלא נתונים מתאימים ולצרף את הקובץ הנוכחי. כל שילוב התאריכים ועובדים בתקופה שנבחרה יבוא בתבנית, עם רישומי נוכחות קיימים"
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py +446,Item {0} is not active or end of life has been reached,פריט {0} אינו פעיל או שהגיע הסוף של חיים
DocType: Time Log Batch,Will be updated after Sales Invoice is Submitted.,יעודכן לאחר חשבונית מכירות הוגשה.
apps/erpnext/erpnext/controllers/accounts_controller.py +507,"To include tax in row {0} in Item rate, taxes in rows {1} must also be included","כדי לכלול מס בשורת {0} בשיעור פריט, מסים בשורות {1} חייבים להיות כלולים גם"
apps/erpnext/erpnext/config/hr.py +170,Settings for HR Module,הגדרות עבור מודול HR
DocType: SMS Center,SMS Center,SMS מרכז
DocType: BOM Replace Tool,New BOM,BOM החדש
apps/erpnext/erpnext/config/projects.py +40,Batch Time Logs for billing.,אצווה יומני זמן לחיוב.
apps/erpnext/erpnext/crm/doctype/newsletter/newsletter.py +30,Newsletter has already been sent,עלון כבר נשלח
DocType: Lead,Request Type,סוג הבקשה
DocType: Leave Application,Reason,סיבה
apps/erpnext/erpnext/hr/doctype/offer_letter/offer_letter.js +15,Make Employee,הפוך שכיר
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +14,Broadcasting,שידור
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +140,Execution,ביצוע
apps/erpnext/erpnext/config/manufacturing.py +62,Details of the operations carried out.,פרטים של הפעולות שביצעו.
DocType: Serial No,Maintenance Status,מצב תחזוקה
apps/erpnext/erpnext/config/stock.py +62,Items and Pricing,פריטים ותמחור
apps/erpnext/erpnext/accounts/report/trial_balance/trial_balance.py +43,From Date should be within the Fiscal Year. Assuming From Date = {0},מתאריך צריך להיות בתוך שנת הכספים. בהנחת מתאריך = {0}
DocType: Appraisal,Select the Employee for whom you are creating the Appraisal.,בחר את העובדים שעבורם אתה יוצר שמאות.
apps/erpnext/erpnext/accounts/doctype/gl_entry/gl_entry.py +93,Cost Center {0} does not belong to Company {1},עלות המרכז {0} אינו שייך לחברת {1}
DocType: Customer,Individual,פרט
apps/erpnext/erpnext/config/support.py +27,Plan for maintenance visits.,תכנית לביקורי תחזוקה.
DocType: SMS Settings,Enter url parameter for message,הזן פרמטר url להודעה
apps/erpnext/erpnext/config/stock.py +102,Rules for applying pricing and discount.,כללים ליישום תמחור והנחה.
apps/erpnext/erpnext/projects/doctype/time_log/time_log.py +81,This Time Log conflicts with {0} for {1} {2},קונפליקטים התחבר הפעם עם {0} עבור {1} {2}
apps/erpnext/erpnext/stock/doctype/price_list/price_list.py +14,Price List must be applicable for Buying or Selling,מחיר המחירון חייב להיות ישים עבור קנייה או מכירה
apps/erpnext/erpnext/selling/doctype/installation_note/installation_note.py +79,Installation date cannot be before delivery date for Item {0},תאריך התקנה לא יכול להיות לפני מועד אספקה לפריט {0}
DocType: Pricing Rule,Discount on Price List Rate (%),הנחה על מחיר מחירון שיעור (%)
DocType: Offer Letter,Select Terms and Conditions,תנאים והגבלות בחרו
apps/erpnext/erpnext/stock/report/stock_balance/stock_balance.py +51,Out Value,ערך מתוך
DocType: Production Planning Tool,Sales Orders,הזמנות ומכירות
DocType: Purchase Taxes and Charges,Valuation,הערכת שווי
,Purchase Order Trends,לרכוש מגמות להזמין
apps/erpnext/erpnext/config/hr.py +81,Allocate leaves for the year.,להקצות עלים לשנה.
DocType: Earning Type,Earning Type,סוג ההשתכרות
DocType: Manufacturing Settings,Disable Capacity Planning and Time Tracking,תכנון קיבולת השבת ומעקב זמן
DocType: Bank Reconciliation,Bank Account,חשבון בנק
DocType: Leave Type,Allow Negative Balance,לאפשר מאזן שלילי
DocType: Selling Settings,Default Territory,טריטורית ברירת מחדל
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +53,Television,טלוויזיה
DocType: Production Order Operation,Updated via 'Time Log',"עדכון באמצעות 'יומן זמן """
apps/erpnext/erpnext/accounts/doctype/gl_entry/gl_entry.py +79,Account {0} does not belong to Company {1},חשבון {0} אינו שייך לחברת {1}
apps/erpnext/erpnext/controllers/taxes_and_totals.py +408,Advance amount cannot be greater than {0} {1},הסכום מראש לא יכול להיות גדול מ {0} {1}
DocType: Naming Series,Series List for this Transaction,רשימת סדרות לעסקה זו
DocType: Sales Invoice,Is Opening Entry,האם פתיחת כניסה
DocType: Customer Group,Mention if non-standard receivable account applicable,להזכיר אם ישים חשבון חייבים שאינם סטנדרטי
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.py +154,For Warehouse is required before Submit,למחסן נדרש לפני הגשה
apps/erpnext/erpnext/accounts/print_format/payment_receipt_voucher/payment_receipt_voucher.html +8,Received On,התקבל ב
DocType: Sales Partner,Reseller,משווק
apps/erpnext/erpnext/manufacturing/doctype/production_planning_tool/production_planning_tool.py +24,Please enter Company,נא להזין חברה
DocType: Delivery Note Item,Against Sales Invoice Item,נגד פריט מכירות חשבונית
,Production Orders in Progress,הזמנות ייצור בהתקדמות
apps/erpnext/erpnext/accounts/report/cash_flow/cash_flow.py +37,Net Cash from Financing,מזומנים נטו ממימון
DocType: Lead,Address & Contact,כתובת ולתקשר
DocType: Leave Allocation,Add unused leaves from previous allocations,להוסיף עלים שאינם בשימוש מהקצאות קודמות
apps/erpnext/erpnext/controllers/recurring_document.py +217,Next Recurring {0} will be created on {1},הבא חוזר {0} ייווצר על {1}
DocType: Newsletter List,Total Subscribers,סה&quot;כ מנויים
,Contact Name,שם איש קשר
DocType: Process Payroll,Creates salary slip for above mentioned criteria.,יוצר תלוש משכורת לקריטריונים שהוזכרו לעיל.
apps/erpnext/erpnext/templates/generators/item.html +30,No description given,אין תיאור נתון
apps/erpnext/erpnext/config/buying.py +13,Request for purchase.,בקש לרכישה.
apps/erpnext/erpnext/hr/doctype/leave_application/leave_application.py +196,Only the selected Leave Approver can submit this Leave Application,רק המאשר Leave נבחר יכול להגיש בקשה זו החופשה
apps/erpnext/erpnext/hr/doctype/employee/employee.py +118,Relieving Date must be greater than Date of Joining,להקלה על התאריך חייבת להיות גדולה מ תאריך ההצטרפות
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +172,Leaves per Year,עלים בכל שנה
DocType: Time Log,Will be updated when batched.,יעודכן כאשר לכלך.
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +103,Row {0}: Please check 'Is Advance' against Account {1} if this is an advance entry.,שורת {0}: בדוק את 'האם Advance' נגד חשבון {1} אם זה כניסה מראש.
apps/erpnext/erpnext/stock/utils.py +178,Warehouse {0} does not belong to company {1},מחסן {0} אינו שייך לחברת {1}
DocType: Item Website Specification,Item Website Specification,מפרט אתר פריט
DocType: Payment Tool,Reference No,אסמכתא
apps/erpnext/erpnext/hr/doctype/leave_application/leave_application.py +427,Leave Blocked,השאר חסימה
apps/erpnext/erpnext/stock/doctype/item/item.py +572,Item {0} has reached its end of life on {1},פריט {0} הגיע לסיומו של חיים על {1}
apps/erpnext/erpnext/hr/doctype/expense_claim/expense_claim.js +105,Bank Entries,פוסט בנק
apps/erpnext/erpnext/accounts/utils.py +341,Annual,שנתי
DocType: Stock Reconciliation Item,Stock Reconciliation Item,פריט במלאי פיוס
DocType: Stock Entry,Sales Invoice No,מכירות חשבונית לא
DocType: Material Request Item,Min Order Qty,להזמין כמות מינימום
DocType: Lead,Do Not Contact,אל תצור קשר
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +93,Software Developer,מפתח תוכנה
DocType: Item,Minimum Order Qty,להזמין כמות מינימום
DocType: Pricing Rule,Supplier Type,סוג ספק
DocType: Item,Publish in Hub,פרסם בHub
,Terretory,Terretory
apps/erpnext/erpnext/stock/doctype/item/item.py +592,Item {0} is cancelled,פריט {0} יבוטל
apps/erpnext/erpnext/buying/doctype/purchase_order/purchase_order.js +706,Material Request,בקשת חומר
DocType: Bank Reconciliation,Update Clearance Date,תאריך שחרור עדכון
DocType: Item,Purchase Details,פרטי רכישה
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py +323,Item {0} not found in 'Raw Materials Supplied' table in Purchase Order {1},פריט {0} לא נמצא בטבלה &quot;חומרי גלם מסופקת &#39;בהזמנת רכש {1}
DocType: Employee,Relation,ביחס
DocType: Shipping Rule,Worldwide Shipping,משלוח ברחבי העולם
apps/erpnext/erpnext/config/selling.py +18,Confirmed orders from Customers.,הזמנות אישרו מלקוחות.
DocType: Purchase Receipt Item,Rejected Quantity,כמות שנדחו
DocType: Features Setup,"Field available in Delivery Note, Quotation, Sales Invoice, Sales Order","שדה זמין בתעודת משלוח, הצעת המחיר, מכירות חשבונית, הזמנת מכירות"
DocType: SMS Settings,SMS Sender Name,שם שולח SMS
DocType: Contact,Is Primary Contact,האם איש קשר ראשי
apps/erpnext/erpnext/projects/doctype/time_log/time_log_list.js +36,Time Log has been Batched for Billing,הזמן התחבר כבר לכלך לחיוב
DocType: Notification Control,Notification Control,בקרת הודעה
DocType: Lead,Suggestions,הצעות
DocType: Territory,Set Item Group-wise budgets on this Territory. You can also include seasonality by setting the Distribution.,תקציבי סט פריט קבוצה חכמה על טריטוריה זו. אתה יכול לכלול גם עונתיות על ידי הגדרת ההפצה.
apps/erpnext/erpnext/stock/doctype/warehouse/warehouse.py +72,Please enter parent account group for warehouse {0},נא להזין את קבוצת חשבון הורה למחסן {0}
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +249,Payment against {0} {1} cannot be greater than Outstanding Amount {2},תשלום כנגד {0} {1} לא יכול להיות גדול מהסכום מצטיין {2}
DocType: Supplier,Address HTML,כתובת HTML
DocType: Lead,Mobile No.,מס 'נייד
DocType: Maintenance Schedule,Generate Schedule,צור לוח זמנים
DocType: Purchase Invoice Item,Expense Head,ראש ההוצאה
apps/erpnext/erpnext/accounts/doctype/purchase_invoice/purchase_invoice.js +86,Please select Charge Type first,אנא בחר Charge סוג ראשון
apps/erpnext/erpnext/stock/report/stock_ageing/stock_ageing.py +41,Latest,אחרון
apps/erpnext/erpnext/public/js/setup_wizard.js +20,Max 5 characters,מקסימום 5 תווים
DocType: Employee,The first Leave Approver in the list will be set as the default Leave Approver,המאשר החופשה הראשונה ברשימה תהיה לקבוע כברירת מחדל Leave המאשרת
apps/erpnext/erpnext/config/desktop.py +83,Learn,לִלמוֹד
apps/erpnext/erpnext/projects/doctype/activity_type/activity_type.js +3,Activity Cost per Employee,עלות פעילות לעובדים
DocType: Accounts Settings,Settings for Accounts,הגדרות עבור חשבונות
apps/erpnext/erpnext/config/crm.py +110,Manage Sales Person Tree.,ניהול מכירות אדם עץ.
DocType: Job Applicant,Cover Letter,מכתב כיסוי
apps/erpnext/erpnext/accounts/report/bank_reconciliation_statement/bank_reconciliation_statement.py +45,Outstanding Cheques and Deposits to clear,המחאות ופיקדונות כדי לנקות מצטיינים
DocType: Item,Synced With Hub,סונכרן עם רכזת
apps/erpnext/erpnext/setup/doctype/company/company.js +63,Wrong Password,סיסמא שגויה
DocType: Item,Variant Of,גרסה של
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.py +313,Completed Qty can not be greater than 'Qty to Manufacture',"כמות שהושלמה לא יכולה להיות גדולה מ 'כמות לייצור """
DocType: Period Closing Voucher,Closing Account Head,סגירת חשבון ראש
DocType: Employee,External Work History,חיצוני היסטוריה עבודה
apps/erpnext/erpnext/projects/doctype/task/task.py +86,Circular Reference Error,שגיאת הפניה מעגלית
DocType: Delivery Note,In Words (Export) will be visible once you save the Delivery Note.,במילים (יצוא) יהיה גלוי לאחר שתשמרו את תעודת המשלוח.
DocType: Lead,Industry,תעשייה
DocType: Employee,Job Profile,פרופיל עבודה
DocType: Newsletter,Newsletter,עלון
DocType: Stock Settings,Notify by Email on creation of automatic Material Request,להודיע באמצעות דואר אלקטרוני על יצירת בקשת חומר אוטומטית
DocType: Journal Entry,Multi Currency,מטבע רב
DocType: Payment Reconciliation Invoice,Invoice Type,סוג חשבונית
apps/erpnext/erpnext/accounts/doctype/sales_invoice/sales_invoice.js +708,Delivery Note,תעודת משלוח
apps/erpnext/erpnext/config/learn.py +87,Setting up Taxes,הגדרת מסים
