apps/erpnext/erpnext/public/js/controllers/transaction.js,Service Stop Date cannot be before Service Start Date,សេវាបញ្ឈប់កាលបរិច្ឆេទមិនអាចនៅមុនកាលបរិច្ឆេទចាប់ផ្តើមសេវា
DocType: Manufacturing Settings,Default 10 mins,10 នាទីលំនាំដើម
DocType: Leave Type,Leave Type Name,ទុកឱ្យប្រភេទឈ្មោះ
apps/erpnext/erpnext/templates/pages/projects.js,Show open,បង្ហាញតែការបើកចំហ
apps/erpnext/erpnext/setup/doctype/naming_series/naming_series.py,Series Updated Successfully,កម្រងឯកសារបន្ទាន់សម័យដោយជោគជ័យ
apps/erpnext/erpnext/templates/includes/cart/cart_dropdown.html,Checkout,ពិនិត្យមុនពេលចេញ
apps/erpnext/erpnext/controllers/accounts_controller.py,{0} in row {1},{0} នៅក្នុងជួរដេក {1}
DocType: Asset Finance Book,Depreciation Start Date,ចាប់ផ្តើមកាលបរិច្ឆេទចាប់ផ្តើម
DocType: Pricing Rule,Apply On,អនុវត្តនៅលើ
DocType: Item Price,Multiple Item prices.,តម្លៃមុខទំនិញមានច្រើន
,Purchase Order Items To Be Received,មុខទំនិញបញ្ជាទិញត្រូវបានទទួល
DocType: SMS Center,All Supplier Contact,ទាំងអស់ផ្គត់ផ្គង់ទំនាក់ទំនង
DocType: Support Settings,Support Settings,ការកំណត់ការគាំទ្រ
apps/erpnext/erpnext/accounts/doctype/account/account.py,Account {0} is added in the child company {1},គណនី {0} ត្រូវបានបន្ថែមនៅក្នុងក្រុមហ៊ុនកុមារ {1}
apps/erpnext/erpnext/erpnext_integrations/doctype/exotel_settings/exotel_settings.py,Invalid credentials,លិខិតសម្គាល់មិនត្រឹមត្រូវ
apps/erpnext/erpnext/regional/doctype/gstr_3b_report/gstr_3b_report.html,ITC Available (whether in full op part),មានអាយ។ ស៊ី។ ធី។ (មិនថាជាផ្នែកពេញលេញ)
DocType: Amazon MWS Settings,Amazon MWS Settings,ការកំណត់ Amazon MWS
apps/erpnext/erpnext/erpnext_integrations/doctype/tally_migration/tally_migration.py,Processing Vouchers,ដំណើរការប័ណ្ណទូទាត់។
apps/erpnext/erpnext/utilities/transaction_base.py,Row #{0}: Rate must be same as {1}: {2} ({3} / {4}) ,ជួរដេក # {0}: អត្រាការប្រាក់ត្រូវតែមានដូចគ្នា {1} {2} ({3} / {4})
,Batch Item Expiry Status,ធាតុបាច់ស្ថានភាពផុតកំណត់
apps/erpnext/erpnext/setup/setup_wizard/operations/install_fixtures.py,Bank Draft,សេចក្តីព្រាងធនាគារ
DocType: Journal Entry,ACC-JV-.YYYY.-,ACC-JV -YYYY.-
apps/erpnext/erpnext/hr/report/monthly_attendance_sheet/monthly_attendance_sheet.py,Total Late Entries,ការចូលយឺត ៗ សរុប។
DocType: Mode of Payment Account,Mode of Payment Account,របៀបនៃការទូទាត់គណនី
apps/erpnext/erpnext/config/healthcare.py,Consultation,ការពិគ្រោះយោបល់
DocType: Accounts Settings,Show Payment Schedule in Print,បង្ហាញតារាងទូទាត់ប្រាក់នៅក្នុងការបោះពុម្ព
apps/erpnext/erpnext/stock/doctype/item/item.py,Item Variants updated,ធាតុត្រូវបានធ្វើបច្ចុប្បន្នភាព។
apps/erpnext/erpnext/accounts/report/sales_payment_summary/sales_payment_summary.py,Sales and Returns,លក់និងត្រឡប់
apps/erpnext/erpnext/stock/doctype/item/item.js,Show Variants,បង្ហាញវ៉ារ្យ៉ង់
DocType: Academic Term,Academic Term,រយៈពេលនៃការសិក្សា
DocType: Employee Tax Exemption Sub Category,Employee Tax Exemption Sub Category,ការលើកលែងពន្ធលើនិយោជកប្រភេទរង
apps/erpnext/erpnext/regional/italy/utils.py,Please set an Address on the Company '%s',សូមកំណត់អាស័យដ្ឋាននៅលើក្រុមហ៊ុន &#39;% s&#39;
apps/erpnext/erpnext/projects/doctype/project/project_dashboard.py,Material,សម្ភារៈ
apps/erpnext/erpnext/hr/doctype/employee_benefit_claim/employee_benefit_claim.py,"Maximum benefit of employee {0} exceeds {1} by the sum {2} of benefit application pro-rata component\
			amount and previous claimed amount",អត្ថប្រយោជន៍អតិបរមារបស់បុគ្គលិក {0} លើសពី {1} ដោយផលបូក {2} នៃផលប្រយោជន៍កម្មវិធីសមាមាត្រដែលគាំទ្រនិងចំនួនទឹកប្រាក់ដែលបានបញ្ជាក់មុន
DocType: Opening Invoice Creation Tool Item,Quantity,បរិមាណ
,Customers Without Any Sales Transactions,អតិថិជនដោយគ្មានប្រតិបត្តិការលក់ណាមួយ
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py,Accounts table cannot be blank.,តារាងគណនីមិនអាចទទេ។
DocType: Delivery Trip,Use Google Maps Direction API to calculate estimated arrival times,ប្រើ Google ផែនទីទិសដៅ API ដើម្បីគណនាពេលវេលាមកដល់ដែលប៉ាន់ស្មាន។
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts_with_account_number.py,Loans (Liabilities),ការផ្តល់ប្រាក់កម្ចី (បំណុល)
DocType: Patient Encounter,Encounter Time,ពេលវេលាជួប
DocType: Staffing Plan Detail,Total Estimated Cost,តម្លៃសរុបប៉ាន់ស្មាន
DocType: Employee Education,Year of Passing,ឆ្នាំ Pass
DocType: Routing,Routing Name,ឈ្មោះផ្លូវ
DocType: Item,Country of Origin,ប្រទេសនៃប្រភពដើម
DocType: Soil Texture,Soil Texture Criteria,លក្ខណៈវិនិច្ឆ័យវាយនភាពដី
apps/erpnext/erpnext/templates/generators/item/item_add_to_cart.html,In Stock,នៅក្នុងផ្សារ
apps/erpnext/erpnext/public/js/utils/customer_quick_entry.js,Primary Contact Details,ព័ត៌មានលម្អិតទំនាក់ទំនងចម្បង
apps/erpnext/erpnext/setup/doctype/email_digest/templates/default.html,Open Issues,ការបើកចំហរបញ្ហា
DocType: Production Plan Item,Production Plan Item,ផលិតកម្មធាតុផែនការ
DocType: Leave Ledger Entry,Leave Ledger Entry,ចាកចេញពីធាតុលីតហ្គឺ។
apps/erpnext/erpnext/hr/doctype/employee/employee.py,User {0} is already assigned to Employee {1},{0} អ្នកប្រើត្រូវបានកំណត់រួចទៅបុគ្គលិក {1}
DocType: Lab Test Groups,Add new line,បន្ថែមបន្ទាត់ថ្មី
apps/erpnext/erpnext/utilities/activation.py,Create Lead,បង្កើតសំណ។
DocType: Production Plan,Projected Qty Formula,រូបមន្តគ្រោង Qty ។
apps/erpnext/erpnext/setup/setup_wizard/data/industry_type.py,Health Care,ការថែទាំសុខភាព
apps/erpnext/erpnext/accounts/report/payment_period_based_on_invoice_date/payment_period_based_on_invoice_date.py,Delay in payment (Days),ពន្យាពេលក្នុងការទូទាត់ (ថ្ងៃ)
DocType: Payment Terms Template Detail,Payment Terms Template Detail,ពត៌មានលំអិតគំរូនៃការបង់ប្រាក់
DocType: Hotel Room Reservation,Guest Name,ឈ្មោះភ្ញៀវ
DocType: Delivery Note,Issue Credit Note,ចេញប័ណ្ណឥណទាន
DocType: Lab Prescription,Lab Prescription,វេជ្ជបញ្ជាមន្ទីរពេទ្យ
,Delay Days,ពន្យារពេល
apps/erpnext/erpnext/hr/report/vehicle_expenses/vehicle_expenses.py,Service Expense,ការចំណាយសេវា
apps/erpnext/erpnext/accounts/doctype/sales_invoice/sales_invoice.py,Serial Number: {0} is already referenced in Sales Invoice: {1},លេខស៊េរី: {0} ត្រូវបានយោងរួចហើយនៅក្នុងវិក័យប័ត្រលក់: {1}
DocType: Bank Statement Transaction Invoice Item,Invoice,វិក័យប័ត្រ
DocType: Employee Tax Exemption Declaration Category,Maximum Exempted Amount,ចំនួនទឹកប្រាក់ដែលត្រូវបានលើកលែងអតិបរមា។
DocType: Purchase Invoice Item,Item Weight Details,ព័ត៌មានលម្អិតទម្ងន់
DocType: Asset Maintenance Log,Periodicity,រយៈពេល
apps/erpnext/erpnext/accounts/report/trial_balance/trial_balance.py,Fiscal Year {0} is required,ឆ្នាំសារពើពន្ធ {0} ត្រូវបានទាមទារ
apps/erpnext/erpnext/accounts/report/profit_and_loss_statement/profit_and_loss_statement.py,Net Profit/Loss,ចំណេញ / ខាតសុទ្ធ។
DocType: Employee Group Table,ERPNext User ID,លេខសម្គាល់អ្នកប្រើ ERP បន្ទាប់។
DocType: Crop Cycle,The minimum distance between rows of plants for optimum growth,ចម្ងាយអប្បបរមារវាងជួរដេកនៃរុក្ខជាតិសម្រាប់ការលូតលាស់ល្អបំផុត
apps/erpnext/erpnext/healthcare/doctype/patient_appointment/patient_appointment.js,Please select Patient to get prescribed procedure,សូមជ្រើសរើសអ្នកជម្ងឺដើម្បីទទួលបាននីតិវិធីតាមវេជ្ជបញ្ជា។
apps/erpnext/erpnext/setup/setup_wizard/data/industry_type.py,Defense,ការពារជាតិ
DocType: Salary Component,Abbr,Abbr
DocType: Appraisal Goal,Score (0-5),ពិន្ទុ (0-5)
DocType: Tally Migration,Tally Creditors Account,គណនីម្ចាស់បំណុល Tally
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py,Row {0}: {1} {2} does not match with {3},ជួរដេក {0}: {1} {2} មិនផ្គូផ្គងនឹង {3}
apps/erpnext/erpnext/stock/doctype/stock_reconciliation/stock_reconciliation.py,Row # {0}:,ជួរដេក # {0}:
DocType: Timesheet,Total Costing Amount,ចំនួនទឹកប្រាក់ផ្សារសរុប
DocType: Sales Invoice,Vehicle No,គ្មានយានយន្ត
apps/erpnext/erpnext/manufacturing/doctype/bom/bom.py,Please select Price List,សូមជ្រើសតារាងតម្លៃ
DocType: Accounts Settings,Currency Exchange Settings,ការកំណត់ប្តូររូបិយប័ណ្ណ
DocType: Work Order Operation,Work In Progress,ការងារក្នុងវឌ្ឍនភាព
DocType: Leave Control Panel,Branch (optional),សាខា (ជាជម្រើស)
apps/erpnext/erpnext/education/report/absent_student_report/absent_student_report.py,Please select date,សូមជ្រើសរើសកាលបរិច្ឆេទ
DocType: Item Price,Minimum Qty ,ចំនួនអប្បបរមា
DocType: Finance Book,Finance Book,សៀវភៅហិរញ្ញវត្ថុ
DocType: Patient Encounter,HLC-ENC-.YYYY.-,HLC-ENC -YYYYY.-
DocType: Daily Work Summary Group,Holiday List,បញ្ជីថ្ងៃឈប់សម្រាក
apps/erpnext/erpnext/config/quality_management.py,Review and Action,ការពិនិត្យឡើងវិញនិងសកម្មភាព។
apps/erpnext/erpnext/hr/doctype/employee_checkin/employee_checkin.py,This employee already has a log with the same timestamp.{0},និយោជិកនេះមានកំណត់ហេតុដែលមានត្រាពេលវេលាតែមួយដូចគ្នា។ {0}
apps/erpnext/erpnext/setup/setup_wizard/operations/install_fixtures.py,Accountant,គណនេយ្យករ
apps/erpnext/erpnext/stock/report/item_price_stock/item_price_stock.py,Selling Price List,លក់បញ្ជីតំលៃ
DocType: Patient,Tobacco Current Use,ការប្រើប្រាស់ថ្នាំជក់បច្ចុប្បន្ន
apps/erpnext/erpnext/selling/report/customer_wise_item_price/customer_wise_item_price.py,Selling Rate,អត្រាលក់
DocType: Cost Center,Stock User,អ្នកប្រើប្រាស់ភាគហ៊ុន
DocType: Soil Analysis,(Ca+Mg)/K,(Ca + Mg) / K
DocType: Delivery Stop,Contact Information,ព័ត៌មានទំនាក់ទំនង
apps/erpnext/erpnext/public/js/hub/pages/Search.vue,Search for anything ...,ស្វែងរកអ្វីទាំងអស់ ...
DocType: Company,Phone No,គ្មានទូរស័ព្ទ
DocType: Delivery Trip,Initial Email Notification Sent,ការជូនដំណឹងអ៊ីម៉ែលដំបូងបានផ្ញើ
DocType: Bank Statement Settings,Statement Header Mapping,ការបរិយាយចំណងជើងបឋមកថា
,Sales Partners Commission,គណៈកម្មាធិការលក់ដៃគូ
DocType: Soil Texture,Sandy Clay Loam,ដីឥដ្ឋដីឥដ្ឋ Loam
DocType: Purchase Invoice,Rounding Adjustment,ការលៃតម្រូវការបង្គ្រប់
apps/erpnext/erpnext/setup/doctype/company/company.py,Abbreviation cannot have more than 5 characters,អក្សរកាត់មិនអាចមានច្រើនជាង 5 តួអក្សរ
DocType: Amazon MWS Settings,AU,AU
DocType: Payment Order,Payment Request,ស្នើសុំការទូទាត់
apps/erpnext/erpnext/config/retail.py,To view logs of Loyalty Points assigned to a Customer.,ដើម្បីមើលកំណត់ហេតុនៃភក្ដីភាពដែលបានផ្ដល់ឱ្យអតិថិជន។
DocType: Asset,Value After Depreciation,តម្លៃបន្ទាប់ពីការរំលស់
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py,"Did not found transfered item {0} in Work Order {1}, the item not added in Stock Entry","មិនបានរកឃើញធាតុដែលបានផ្ទេរ {0} នៅក្នុងលំដាប់ការងារ {1}, ធាតុមិនត្រូវបានបន្ថែមនៅក្នុងធាតុចូលទេ។"
DocType: Student,O+,ឱ +
apps/erpnext/erpnext/stock/doctype/material_request/material_request_dashboard.py,Related,ដែលទាក់ទង
apps/erpnext/erpnext/hr/doctype/attendance/attendance.py,Attendance date can not be less than employee's joining date,កាលបរិច្ឆេទចូលរួមមិនអាចតិចជាងការចូលរួមរបស់បុគ្គលិកនិងកាលបរិច្ឆេទ
DocType: Grading Scale,Grading Scale Name,ធ្វើមាត្រដ្ឋានចំណាត់ឈ្មោះ
DocType: Employee Training,Training Date,កាលបរិច្ឆេទបណ្តុះបណ្តាល។
apps/erpnext/erpnext/public/js/hub/marketplace.js,Add Users to Marketplace,បន្ថែមអ្នកប្រើប្រាស់ទៅក្នុងទីផ្សារ
apps/erpnext/erpnext/accounts/doctype/account/account.js,This is a root account and cannot be edited.,នេះគឺជាគណនី root និងមិនអាចត្រូវបានកែសម្រួល។
DocType: POS Profile,Company Address,អាសយដ្ឋានរបស់ក្រុមហ៊ុន
DocType: BOM,Operations,ប្រតិបត្ដិការ
apps/erpnext/erpnext/setup/doctype/authorization_rule/authorization_rule.py,Cannot set authorization on basis of Discount for {0},មិនអាចកំណត់ការអនុញ្ញាតនៅលើមូលដ្ឋាននៃការបញ្ចុះតម្លៃសម្រាប់ {0}
apps/erpnext/erpnext/regional/india/utils.py,e-Way Bill JSON cannot be generated for Sales Return as of now,វិក្កយបត្រអេឡិចត្រូនិច JSON មិនអាចត្រូវបានបង្កើតសម្រាប់ការលក់ត្រឡប់មកវិញទេឥឡូវនេះ។
DocType: Subscription,Subscription Start Date,កាលបរិច្ឆេទចាប់ផ្តើមការជាវប្រចាំ
DocType: Healthcare Settings,Default receivable accounts to be used if not set in Patient to book Appointment charges.,គណនីដែលអាចទទួលបានលំនាំដើមត្រូវបានប្រើប្រសិនបើមិនបានកំណត់ក្នុងអ្នកជំងឺដើម្បីកក់ថ្លៃឈ្នួលការតែងតាំង។
DocType: Rename Tool,"Attach .csv file with two columns, one for the old name and one for the new name",ភ្ជាប់ឯកសារ .csv ដែលមានជួរឈរពីរសម្រាប់ឈ្មោះចាស់និងមួយសម្រាប់ឈ្មោះថ្មី
apps/erpnext/erpnext/regional/report/eway_bill/eway_bill.py,From Address 2,ពីអាសយដ្ឋាន 2
apps/erpnext/erpnext/hr/doctype/employee_tax_exemption_proof_submission/employee_tax_exemption_proof_submission.js,Get Details From Declaration,ទទួលបានព័ត៌មានលម្អិតពីសេចក្តីប្រកាស។
apps/erpnext/erpnext/accounts/utils.py,{0} {1} not in any active Fiscal Year.,{0} {1} មិននៅក្នុងឆ្នាំសារពើពន្ធសកម្មណាមួយឡើយ។
DocType: Packed Item,Parent Detail docname,ពត៌មានលំអិតរបស់ឪពុកម្តាយ docname
apps/erpnext/erpnext/maintenance/doctype/maintenance_schedule/maintenance_schedule.py,"Reference: {0}, Item Code: {1} and Customer: {2}","ឯកសារយោង: {0}, លេខកូដធាតុ: {1} និងអតិថិជន: {2}"
apps/erpnext/erpnext/accounts/report/consolidated_financial_statement/consolidated_financial_statement.py,{0} {1} is not present in the parent company,{0} {1} មិនមានវត្តមាននៅក្នុងក្រុមហ៊ុនមេ
apps/erpnext/erpnext/accounts/doctype/subscription/subscription.py,Trial Period End Date Cannot be before Trial Period Start Date,កាលបរិច្ឆេទបញ្ចប់នៃសវនាការមិនអាចនៅមុនថ្ងៃជំនុំជម្រះបានទេ
apps/erpnext/erpnext/utilities/user_progress.py,Kg,គីឡូក្រាម
DocType: Tax Withholding Category,Tax Withholding Category,ប្រភេទពន្ធកាត់ពន្ធ
apps/erpnext/erpnext/assets/doctype/asset_value_adjustment/asset_value_adjustment.py,Cancel the journal entry {0} first,បោះបង់ធាតុទិនានុប្បវត្តិ {0} ជាមុន
DocType: Purchase Invoice,ACC-PINV-.YYYY.-,ACC-PINV -YYYY.-
apps/erpnext/erpnext/buying/doctype/purchase_order/purchase_order.py,BOM is not specified for subcontracting item {0} at row {1},BOM មិនត្រូវបានបញ្ជាក់សម្រាប់ធាតុម៉ៅការបន្ត {0} នៅជួរ {1}
DocType: Vital Signs,Reflexes,ការឆ្លុះបញ្ចាំង
apps/erpnext/erpnext/education/doctype/assessment_result_tool/assessment_result_tool.js,{0} Result submittted,{0} លទ្ធផលដែលបានបញ្ជូនឬដាក់ស្នើ
DocType: Item Attribute,Increment,ចំនួនបន្ថែម
apps/erpnext/erpnext/templates/pages/search_help.py,Help Results for,លទ្ធផលជំនួយសម្រាប់
apps/erpnext/erpnext/public/js/stock_analytics.js,Select Warehouse...,ជ្រើសឃ្លាំង ...
apps/erpnext/erpnext/setup/setup_wizard/data/industry_type.py,Advertising,ការផ្សព្វផ្សាយពាណិជ្ជកម្ម
apps/erpnext/erpnext/hr/doctype/expense_claim_type/expense_claim_type.py,Same Company is entered more than once,ក្រុមហ៊ុនដូចគ្នាត្រូវបានបញ្ចូលច្រើនជាងម្ដង
DocType: Patient,Married,រៀបការជាមួយ
apps/erpnext/erpnext/accounts/party.py,Not permitted for {0},មិនត្រូវបានអនុញ្ញាតសម្រាប់ {0}
apps/erpnext/erpnext/accounts/doctype/purchase_invoice/purchase_invoice.js,Get items from,ទទួលបានមុខទំនិញពី
DocType: Stock Entry,Send to Subcontractor,បញ្ជូនទៅអ្នកម៉ៅការបន្ត។
DocType: Purchase Invoice,Apply Tax Withholding Amount,អនុវត្តចំនួនប្រាក់បំណាច់ពន្ធ
apps/erpnext/erpnext/manufacturing/doctype/job_card/job_card.py,Total completed qty can not be greater than for quantity,qty ដែលបានបញ្ចប់សរុបមិនអាចធំជាងបរិមាណ។
