Absent,غائب
Academic Term,الفصل الأكاديمي
Academic Term: ,الفصل الأكاديمي:
Academic Year,السنة الأكاديمية
Academic Year: ,السنة الأكاديمية:
Accepted + Rejected Qty must be equal to Received quantity for Item {0},الكمية المقبولة + الكمية المرفوضة يجب أن تساوي الكمية المستلمة من الصنف {0}
Access Token,رمز الوصول المميز
Accessable Value,قيمة يمكن الوصول إليها
Account,حساب
Account Number,رقم الحساب
Account Number {0} already used in account {1},رقم الحساب {0} بالفعل مستخدم في الحساب {1}
Account Pay Only,دفع الحساب فقط
Account Type,نوع الحساب
Account Type for {0} must be {1},نوع الحساب ل{0} يجب ان يكون {1}
"Account balance already in Credit, you are not allowed to set 'Balance Must Be' as 'Debit'","رصيد الحساب بالفعل من نوع دائن، لا يسمح لك بتعيينه ' الرصيد يجب ان يكون ' حساب ' مدين'"
"Account balance already in Debit, you are not allowed to set 'Balance Must Be' as 'Credit'","رصيد الحساب رصيد مدين، لا يسمح لك بتعيينه'، ""الرصيد يجب أن يكون"" حساب ""دائن"""
Account number for account {0} is not available.<br> Please setup your Chart of Accounts correctly.,رقم الحساب للحساب {0} غير متوفر. <br> يرجى إعداد مخطط الحسابات بشكل صحيح.
Account with child nodes cannot be converted to ledger,لا يمكن تحويل الحساب ذي العقد الفرعية إلى سجل تجميع حسابات
Account with child nodes cannot be set as ledger,لا يمكن تعيين الحساب ذي العقد الفرعية كسجل تجميع حسابات
Account with existing transaction can not be converted to group.,لا يمكن تحويل حساب جرت عليه أي عملية إلى تصنيف مجموعة
Account with existing transaction can not be deleted,الحساب الذي لديه معاملات موجودة لا يمكن حذفه
Account with existing transaction cannot be converted to ledger,الحساب الذي لديه معاملات موجودة لا يمكن تحويله إلى سجل تجميع حسابات
Account {0} does not belong to company: {1},الحساب {0} لا يتنمى للشركة {1}
Account {0} does not belongs to company {1},الحساب {0} لا ينتمي للشركة {1}
Account {0} does not exist,الحساب {0} غير موجود
Account {0} does not exists,الحساب {0} غير موجود
Account {0} does not match with Company {1} in Mode of Account: {2},الحساب {0} لا يتطابق مع الشركة {1} في طريقة الحساب: {2}
Account {0} has been entered multiple times,الحساب {0} تم إدخاله عدة مرات
Account {0} is added in the child company {1},تم إضافة الحساب {0} في الشركة التابعة {1}
Account {0} is frozen,الحساب {0} مجمد
Account {0} is invalid. Account Currency must be {1},الحساب {0} غير صحيح. يجب أن تكون عملة الحساب {1}
Account {0}: Parent account {1} can not be a ledger,الحساب {0}: الحساب الأصل {1} لا يمكن أن يكون سجل تجميع حسابت
Account {0}: Parent account {1} does not belong to company: {2},الحساب {0}: الحساب الأصل {1} لا ينتمي إلى الشركة: {2}
Account {0}: Parent account {1} does not exist,الحساب {0}: الحسابه الأصل {1} غير موجود
Account {0}: You can not assign itself as parent account,الحساب {0}: لا يمكنك تخصيصه كحساب أصل
Account: {0} can only be updated via Stock Transactions,الحساب: {0} لا يمكن تحديثه إلا من خلال معاملات المخزون
Account: {0} with currency: {1} can not be selected,الحساب: {0} مع العملة: {1} لا يمكن اختياره
Accountant,محاسب
Accounting,المحاسبة
Accounting Entry for Asset,المدخلات المحاسبية للأصول
Accounting Entry for Stock,المدخلات المحاسبية للمخزون
Accounting Entry for {0}: {1} can only be made in currency: {2},المدخل المحاسبي ل {0}: {1} يمكن أن يكون فقط بالعملة {2}
Accounting Ledger,سجل تجميع حسابات المحاسبة
Accounting journal entries.,إدخالات دفتر اليومية المحاسبية.
Accounts,الحسابات
Accounts Manager,مدير حسابات
Accounts Payable,الحسابات الدائنة
Accounts Payable Summary,ملخص الحسابات الدائنة
Accounts Receivable,الحسابات المدينة
Accounts Receivable Summary,ملخص الحسابات المدينة
Accounts User,مستخدم الحسابات
Accounts table cannot be blank.,جدول الحسابات لا يمكن أن يكون فارغا.
Accrual Journal Entry for salaries from {0} to {1},مدخل يومية تراكمية للرواتب من {0} إلى {1}
Accumulated Depreciation,إستهلاك متراكم
Accumulated Depreciation Amount,قيمة الاستهلاك المتراكمة
Accumulated Depreciation as on,الاستهلاك المتراكم كما في
Accumulated Monthly,متراكمة شهريا
Accumulated Values,القيم المتراكمة
Accumulated Values in Group Company,القيم المتراكمة في شركة المجموعة
Achieved ({}),تم التحقيق ({})
Action,إجراء
Action Initialised,تم بدء الإجراء
Actions,الإجراءات
Active,نشط
Activity Cost exists for Employee {0} against Activity Type - {1},تكلفة النشاط موجودة للموظف {0} مقابل نوع النشاط - {1}
Activity Cost per Employee,تكلفة النشاط لكل موظف
Activity Type,نوع النشاط
Actual Cost,التكلفة الفعلية
Actual Delivery Date,تاريخ التسليم الفعلي
Actual Qty,الكمية الفعلية
Actual Qty is mandatory,الكمية الفعلية هي إلزامية
Actual Qty {0} / Waiting Qty {1},الكمية الفعلية {0} / الكمية المنتظره {1}
Actual Qty: Quantity available in the warehouse.,الكمية الفعلية : الكمية المتوفرة في المستودع.
Actual qty in stock,الكمية الفعلية في المخزون
Actual type tax cannot be included in Item rate in row {0},نوع الضريبة الفعلي لا يمكن تضمينه في معدل الصنف في الصف {0}
Add,إضافة
Add / Edit Prices,إضافة / تعديل الأسعار
Add Comment,أضف تعليق
Add Customers,إضافة العملاء
Add Employees,إضافة موظفين
Add Item,اضافة عنصر
Add Items,إضافة عناصر
Add Leads,إضافة العملاء المحتملين
Add Multiple Tasks,إضافة مهام متعددة
Add Row,اضف سطر
Add Sales Partners,إضافة شركاء المبيعات
Add Serial No,إضافة رقم تسلسلي
Add Students,أضف طلاب
Add Suppliers,إضافة الموردين
Add Time Slots,إضافة فترات زمنية
Add Timesheets,إضافة جداول زمنية
Add Timeslots,إضافة فسحات زمنية
Add Users to Marketplace,إضافة مستخدمين إلى السوق
Add a new address,أضف عنوانا جديدا
Add cards or custom sections on homepage,إضافة بطاقات أو أقسام مخصصة على الصفحة الرئيسية
Add more items or open full form,إضافة المزيد من العناصر أو فتح نموذج كامل
Add notes,أضف ملاحظات
Add the rest of your organization as your users. You can also add invite Customers to your portal by adding them from Contacts,أضف بقية أفراد مؤسستك كمستخدمين خاصين بك. يمكنك أيضا إضافة دعوة العملاء إلى بوابتك عن طريق إضافتهم من جهات الاتصال
Add to Details,إضافة إلى التفاصيل
Add/Remove Recipients,إضافة / إزالة المستلمين
Added,تم الاضافة
Added to details,تم اضافته الى التفاصيل
Added {0} users,تمت إضافة {0} مستخدمين
Additional Salary Component Exists.,مكون الراتب الإضافي موجود.
Address,عنوان
Address Line 2,العنوان سطر 2
Address Name,اسم العنوان
Address Title,إسم العنوان
Address Type,نوع العنوان
Administrative Expenses,نفقات إدارية
Administrative Officer,ضابط إداري
Administrator,مدير
Admission,القبول
Admission and Enrollment,القبول والتسجيل
Admissions for {0},قبول ل {0}
Admit,يقبل
Admitted,تم القبول
Advance Amount,مبلغ المُثدَّم
Advance Payments,المدفوع مقدمًا
Advance account currency should be same as company currency {0},يجب أن تكون عملة الحساب المسبق مماثلة لعملة الشركة {0}
Advance amount cannot be greater than {0} {1},قيمة الدفعة المقدمة لا يمكن أن تكون أكبر من {0} {1}
Advertising,الدعاية
Aerospace,الفضاء
Against,مقابل
Against Account,مقابل الحساب
Against Journal Entry {0} does not have any unmatched {1} entry,قيد اليومية المقابل {0} لا يحتوي على مدخل {1} غير مطابق
Against Journal Entry {0} is already adjusted against some other voucher,مدخل قيد اليومية المقابل {0} تم تعديله بالفعل لقسيمة أخرى
Against Supplier Invoice {0} dated {1},مقابل فاتورة المورد {0} بتاريخ {1}
Against Voucher,إيصال مقابل
Against Voucher Type,نوع الإيصال المقابل
Age,العمرعلى أساس
Age (Days),العمر (أيام)
Ageing Based On,حساب العمر على أساس
Ageing Range 1,مدى العمر 1
Ageing Range 2,مدى العمر 2
Ageing Range 3,مدى العمر 3
Agriculture,الزراعة
Agriculture (beta),الزراعة (تجريبي)
Airline,خط طيران
All Accounts,جميع الحسابات
All Addresses.,جميع العناوين.
All Assessment Groups,جميع مجموعات التقييم
All BOMs,جميع فواتير الخامات
All Contacts.,جميع جهات الاتصال.
All Customer Groups,جميع مجموعات العملاء
All Day,طوال اليوم
All Departments,جميع الاقسام
All Healthcare Service Units,جميع وحدات خدمات الرعاية الصحية
All Item Groups,كل مجموعات الأصناف
All Jobs,جميع الوظائف
All Products,جميع المنتجات
All Products or Services.,جميع المنتجات أو الخدمات.
All Student Admissions,قبول جميع الطلاب
All Supplier Groups,جميع مجموعات الموردين
All Supplier scorecards.,جميع بطاقات أداء الموردين
All Territories,جميع الأقاليم
All Warehouses,جميع المخازن
All communications including and above this shall be moved into the new Issue,سيتم نقل جميع الاتصالات بما فيها ذلك وما فوقه إلى الإصدار الجديد
All items have already been transferred for this Work Order.,جميع الأصناف لأمر العمل هذا تم نقلها بالفعل
All other ITC,جميع مراكز التجارة الدولية الأخرى
All the mandatory Task for employee creation hasn't been done yet.,لم يتم تنفيذ جميع المهام الإلزامية لإنشاء الموظفين حتى الآن.
Allocate Payment Amount,تخصيص مبلغ الدفع
Allocated Amount,المبلغ المخصص
Allocated Leaves,الإجازات المخصصة
Allocating leaves...,تخصيص الإجازات...
Already record exists for the item {0},يوجد بالفعل سجل للصنف {0}
"Already set default in pos profile {0} for user {1}, kindly disabled default","تم بالفعل تعيين الإعداد الافتراضي في الملف الشخصي لنقطة البيع {0} للمستخدم {1}، يرجى تعطيل الإعداد الافتراضي"
Alternate Item,صنف بديل
Alternative item must not be same as item code,يجب ألا يكون الصنف البديل هو نفسه رمز الصنف
Amended From,معدل من
Amount,كمية
Amount After Depreciation,الكمية بعد الاستهلاك
Amount of Integrated Tax,مقدار الضريبة المتكاملة
Amount of TDS Deducted,مبلغ TDS المقتطع
Amount should not be less than zero.,يجب ألا يقل المبلغ عن الصفر.
Amount to Bill,قيمة الفاتورة
Amount {0} {1} against {2} {3},مبلغ {0} {1} مقابل {2} {3}
Amount {0} {1} deducted against {2},مبلغ {0} {1} مخصوم مقابل {2}
Amount {0} {1} transferred from {2} to {3},المبلغ {0} {1} منقول من {2} إلى {3}
Amount {0} {1} {2} {3},القيمة {0} {1} {2} {3}
Amt,المبلغ
"An Item Group exists with same name, please change the item name or rename the item group","توجد مجموعة أصناف بنفس الاسم، يرجى تغيير اسم الصنف أو إعادة تسمية مجموعة الأصناف"
An academic term with this 'Academic Year' {0} and 'Term Name' {1} already exists. Please modify these entries and try again.,"يوجد بالفعل فصل دراسي  مع ""السنة الدراسية"" {0} و ""اسم الفصل"" {1}. يرجى تعديل هذه الإدخالات والمحاولة مرة أخرى."
An error occurred during the update process,حدث خطأ أثناء عملية التحديث
"An item exists with same name ({0}), please change the item group name or rename the item","يوجد صنف بنفس الاسم ({0})، يرجى تغيير اسم مجموعة الصنف أو إعادة تسمية الصنف"
Analyst,محلل
Analytics,التحليلات
Annual Billing: {0},الفواتير السنوية: {0}
Annual Salary,الراتب السنوي
Anonymous,مجهول
Another Budget record '{0}' already exists against {1} '{2}' and account '{3}' for fiscal year {4},"سجل موازنة آخر ""{0}"" موجود بالفعل مقابل {1} ""{2}"" وحساب ""{3}"" للسنة المالية {4}"
Another Period Closing Entry {0} has been made after {1},هناك مُدخل إقفال فترة آخر {0} تم إنشاؤه بعد {1}
Another Sales Person {0} exists with the same Employee id,مندوب مبيعات آخر {0} موجود بنفس رقم هوية الموظف
Antibiotic,المضادات الحيوية 
Apparel & Accessories,ملابس واكسسوارات
Applicable For,معمول به ل
"Applicable if the company is SpA, SApA or SRL",قابل للتطبيق إذا كانت الشركة SpA أو SApA أو SRL
Applicable if the company is a limited liability company,قابل للتطبيق إذا كانت الشركة شركة ذات مسؤولية محدودة
Applicable if the company is an Individual or a Proprietorship,قابل للتطبيق إذا كانت الشركة فردية أو مملوكة
Applicant,مقدم الطلب
Applicant Type,نوع مقدم الطلب
Application of Funds (Assets),استخدام الاموال (الأصول)
Application period cannot be across two allocation records,فترة التقديم لا يمكن ان تكون خلال سجلَّي تخصيص
Application period cannot be outside leave allocation period,لا يمكن أن تكون فترة التقديم خارج فترة تخصيص الإجازة
Applied,تم الطلب
Apply Now,التطبيق الآن
Appointment Confirmation,تأكيد الموعد
Appointment Duration (mins),المدة الزمنية للموعد (دقيقة)
Appointment Type,نوع الموعد
Appointment {0} and Sales Invoice {1} cancelled,تم إلغاء الموعد {0} و فاتورة المبيعات {1}
Appointments and Encounters,المواعيد واللقاءات
Appointments and Patient Encounters,المواعيد ومواجهات المرضى
Appraisal {0} created for Employee {1} in the given date range,تقييم الاداء {0} تم إنشاؤه للموظف {1} في النطاق الزمني المحدد
Apprentice,مبتديء
Approval Status,حالة الموافقة
Approval Status must be 'Approved' or 'Rejected',حالة الموافقة يجب ان تكون (موافق عليه) او (مرفوض)
Approve,يوافق
Approving Role cannot be same as role the rule is Applicable To,لا يمكن أن يكون دور الموافقة هو نفس الدور الذي تنطبق عليه القاعدة
Approving User cannot be same as user the rule is Applicable To,المستخدم الذي لدية صلاحية الموافقة لايمكن أن يكون نفس المستخدم الذي تنطبق عليه القاعدة
"Apps using current key won't be able to access, are you sure?","التطبيقات التي تستخدم المفتاح الحالي لن تتمكن من الوصول ، هل انت متأكد ؟"
Are you sure you want to cancel this appointment?,هل تريد بالتأكيد إلغاء هذا الموعد؟
Arrear,متأخر
As Examiner,كممتحِن
As On Date,كما لو على موعد
As Supervisor,كمشرف
As per rules 42 & 43 of CGST Rules,وفقًا للقواعد 42 و 43 من قواعد الضريبة المركزية للبضائع والخدمات
As per section 17(5),حسب القسم 17 (5)
As per your assigned Salary Structure you cannot apply for benefits,"حسب هيكل الرواتب المعيّن الخاص بك ، لا يمكنك التقدم بطلب للحصول على فوائد"
Assessment,تقييم
Assessment Criteria,معايير التقييم
Assessment Group,فريق التقييم
Assessment Group: ,مجموعة التقييم:
Assessment Plan,خطة التقييم
Assessment Plan Name,اسم خطة التقييم
Assessment Report,تقرير التقييم
Assessment Reports,تقارير التقييم
Assessment Result,نتايجة التقييم
Assessment Result record {0} already exists.,سجل نتيجة التقييم {0} موجود بالفعل.
Asset,الأصول
Asset Category,فئات الأصول 
Asset Category is mandatory for Fixed Asset item,فئة الأصول إلزامية لعناصر الأصول الثابتة
Asset Maintenance,صيانة الأصول
Asset Movement,حركة الأصول
Asset Movement record {0} created,تم إنشاء سجل حركة الأصول {0}
Asset Name,اسم الأصل
Asset Received But Not Billed,أصل مستلم ولكن دون فاتورة سداد
Asset Value Adjustment,ضبط قيمة الأصول
"Asset cannot be cancelled, as it is already {0}","لا يمكن إلغاء الأصل، لانه بالفعل {0}"
Asset scrapped via Journal Entry {0},الأصول التي تم إلغاؤها عبر إدخال دفتر اليومية {0}
"Asset {0} cannot be scrapped, as it is already {1}","لا يمكن إلغاء الأصل {0} ، حيث أنه بالفعل {1}"
Asset {0} does not belong to company {1},الأصل {0} لا ينتمي للشركة {1}
Asset {0} must be submitted,الاصل {0} يجب تقديمه
Assets,الأصول
Assign,يخصص
Assign Salary Structure,تعيين هيكل الرواتب
Assign To,تكليف إلى
Assign to Employees,تخصيص للموظفين
Assigning Structures...,تخصيص الهياكل...
Associate,مساعد
At least one mode of payment is required for POS invoice.,مطلوب وضع نمط واحد على الأقل للدفع لفاتورة نقطة البيع
Atleast one item should be entered with negative quantity in return document,يجب إدخال عنصر واحد على الأقل مع كمية سالبة في وثيقة الارجاع
Atleast one of the Selling or Buying must be selected,يجب اختيار واحدة من الخيارات على الاقل اما البيع او الشراء
Atleast one warehouse is mandatory,على الأقل مستودع واحد إلزامي
Attach Logo,إرفاق الشعار
Attachment,مرفق
Attachments,المرفقات
Attendance,الحضور
Attendance From Date and Attendance To Date is mandatory,خانة الحضور من تاريخ والحضور إلى تاريخ إلزامية
Attendance can not be marked for future dates,لا يمكن اثبات الحضور لتواريخ مستقبلية
Attendance date can not be less than employee's joining date,تاريخ الحضور لا يمكن أن يكون سابقًا لتاريخ التحاق الموظف
Attendance for employee {0} is already marked,تم تسجيل الحضور للموظف {0} بالفعل
Attendance for employee {0} is already marked for this day,تم تسجيل الحضور بالفعل للموظف {0} لهذا اليوم
Attendance has been marked successfully.,تم وضع علامة الحضور بنجاح.
Attendance not submitted for {0} as it is a Holiday.,لم يتم إرسال الحضور إلى {0} لأنه عطلة.
Attendance not submitted for {0} as {1} on leave.,لم يتم إرسال الحضور {0} حيث أن {1} في إجازة.
Attribute table is mandatory,جدول الخصائص إلزامي
Attribute {0} selected multiple times in Attributes Table,تم تحديد السمة {0} عدة مرات في جدول السمات
Author,المؤلف
Authorized Signatory,المخول بالتوقيع
Auto Material Requests Generated,تم إنشاء طلب مواد تلقائي
Auto Repeat,تكرار تلقائي
Auto repeat document updated,تكرار تلقائي للمستندات المحدثة
Automotive,سيارات
Available,متاح
Available Leaves,الاجازات المتاحة
Available Qty,الكمية المتاحة
Available Selling,المبيعات المتاحة
Available for use date is required,مطلوب تاريخ الصلاحية للاستخدام
Available slots,الفترات المتاحة
Available {0},متاح {0}
Available-for-use Date should be after purchase date,يجب أن يكون تاريخ صالح-للاستخدام بعد تاريخ الشراء
Average Age,متوسط العمر
Average Rate,المعدل المتوسط
Avg Daily Outgoing,متوسط الصادر اليومي
Avg. Buying Price List Rate,متوسط قائمة أسعار الشراء
Avg. Selling Price List Rate,متوسط قائمة أسعار البيع
Avg. Selling Rate,متوسط معدل البيع
BOM,قائمة المواد
BOM Browser,متصفح قائمة المواد
BOM No,رقم قائمة المواد
BOM Rate,معدل قائمة المواد
BOM Stock Report,تقرير مخزون قائمة المواد
BOM and Manufacturing Quantity are required,"مطلوب، قائمة المواد و كمية التصنيع"
BOM does not contain any stock item,فاتورة المواد لا تحتوي على أي صنف مخزون
BOM {0} does not belong to Item {1},قائمة المواد {0} لا تنتمي إلى الصنف {1}
BOM {0} must be active,قائمة المواد {0} يجب أن تكون نشطة
BOM {0} must be submitted,قائمة المواد {0} يجب أن يتم تقديمها
Balance,الموازنة
Balance (Dr - Cr),الرصيد (مدين - دائن)
Balance ({0}),الرصيد ({0})
Balance Qty,كمية الرصيد
Balance Sheet,المركز المالي
Balance Value,قيمة الرصيد
Balance for Account {0} must always be {1},رصيد الحساب لـ {0} يجب ان يكون دائما {1}
Bank,مصرف
Bank Account,حساب مصرفي
Bank Accounts,حسابات مصرفية
Bank Draft,مسودة بنكية
Bank Entries,مدخلات البنك
Bank Name,اسم المصرف
Bank Overdraft Account,حساب السحب من البنك بدون رصيد
Bank Reconciliation,التسويات المصرفية
Bank Reconciliation Statement,بيان التسويات المصرفية
Bank Statement,كشف حساب بنكى
Bank Statement Settings,إعدادات كشف الحساب البنكي
Bank Statement balance as per General Ledger,
Bank account cannot be named as {0},لا يمكن تسمية الحساب المصرفي باسم {0}
Bank/Cash transactions against party or for internal transfer,المعاملات المصرفية أو النقدية مقابل طرف معين أو للنقل الداخلي
Banking,الأعمال المصرفية
Banking and Payments,المدفوعات و الأعمال المصرفية
Barcode {0} already used in Item {1},الباركود {0} مستخدم بالفعل في الصنف {1}
Barcode {0} is not a valid {1} code,الباركود {0} ليس رمز {1} صالح
Base,القاعدة
Base URL,رابط القاعدة
Based On,بناءً على
Based On Payment Terms,بناء على شروط الدفع
Basic,الأساسي
Batch,الدُفعة
Batch Entries,إدخالات دفعة
Batch ID is mandatory,معرف هوية الدُفعة إلزامي
Batch Inventory,جرد الدفعة
Batch Name,اسم الدفعة
Batch No,رقم الدفعة
Batch number is mandatory for Item {0},رقم الدفعة إلزامي للعنصر {0}
Batch {0} of Item {1} has expired.,الدفعة {0} للعنصر {1} انتهت صلاحيتها
Batch {0} of Item {1} is disabled.,تم تعطيل الدفعة {0} من الصنف {1}.
Batch: ,دفعة:
Batches,دفعات
Become a Seller,كن بائعًا
Beginner,مبتدئ
Bill,فاتورة
Bill Date,تاريخ الفاتورة
Bill No,رقم الفاتورة
Bill of Materials,فاتورة المواد
Bill of Materials (BOM),قائمة المواد
Billable Hours,ساعات قابلة للفوترة
Billed,تم السداد
Billed Amount,القيمة المقدم فاتورة بها
Billing,الفواتير
Billing Address,العنوان الذي ترسل إليه الفواتير
Billing Address is same as Shipping Address,عنوان الفواتير هو نفس عنوان الشحن
Billing Amount,قيمة الفواتير
Billing Status,حالة الفواتير
Billing currency must be equal to either default company's currency or party account currency,يجب أن تكون عملة الفوترة مساوية لعملة الشركة الافتراضية أو عملة حساب الطرف
Bills raised by Suppliers.,الفواتير التي حولت من قبل الموردين.
Bills raised to Customers.,فواتير حولت للزبائن.
Biotechnology,التكنولوجيا الحيوية
Birthday Reminder,تذكير عيد ميلاد
Black,أسود
Blanket Orders from Costumers.,أوامر شراء شاملة من العملاء.
Block Invoice,حظر الفاتورة
Boms,قوائم المواد
Bonus Payment Date cannot be a past date,لا يمكن أن يكون تاريخ دفع المكافأة تاريخًا سابقًا
Both Trial Period Start Date and Trial Period End Date must be set,يجب تعيين كل من تاريخ بدء الفترة التجريبية وتاريخ انتهاء الفترة التجريبية
Both Warehouse must belong to same Company,يجب أن ينتمي كلا المستودعين إلى نفس الشركة
Branch,فرع
Broadcasting,إذاعة
Brokerage,أعمال سمسرة
Browse BOM,تصفح قائمة المواد
Budget Against,الميزانية مقابل
Budget List,قائمة الميزانية
Budget Variance Report,تقرير فروقات الموازنة
Budget cannot be assigned against Group Account {0},لايمكن تخصيص الميزانية مقابل حساب المجموعة {0}
"Budget cannot be assigned against {0}, as it's not an Income or Expense account","لا يمكن تعيين الميزانية مقابل {0}، حيث إنها ليست حسابا للدخل أو للمصروفات"
Buildings,المباني
Bundle items at time of sale.,عناصر الحزمة في وقت البيع.
Business Development Manager,مدير تطوير الأعمال
Buy,يشتري
Buying,المشتريات
Buying Amount,قيمة الشراء
Buying Price List,قائمة أسعار الشراء
Buying Rate,معدل الشراء
"Buying must be checked, if Applicable For is selected as {0}","يجب أن يتم التحقق من الشراء، إذا تم تحديد قابل للتطبيق على ك {0}"
By {0},بواسطة {0}
Bypass credit check at Sales Order ,تجاوز التحقق من الائتمان في أمر المبيعات
C-Form records,سجلات النموذج - C
C-form is not applicable for Invoice: {0},النموذج-C لا يمكن تطبيقه على الفاتورة: {0}
CEO,المدير التنفيذي
CESS Amount,مبلغ ضريبة CESS
CGST Amount,مبلغ ضريبة CGST
CRM,إدارة علاقات العملاء
CWIP Account,حساب CWIP
Calculated Bank Statement balance,الرصيد المحسوب بكشف الحساب المصرفي
Calls,مكالمات هاتفية
Campaign,الحملة
Can be approved by {0},يمكن الموافقة عليها بواسطة {0}
"Can not filter based on Account, if grouped by Account","لا يمكن الفلتره علي اساس الحساب، إذا تم وضعه في مجموعة على اساس حساب"
"Can not filter based on Voucher No, if grouped by Voucher","لا يمكن الفلتره علي اساس رقم الأيصال، إذا تم وضعه في مجموعة على اساس (ايصال)"
"Can not mark Inpatient Record Discharged, there are Unbilled Invoices {0}","لا يمكن وضع علامة على سجل مريض تم انصرافه، وهناك فواتير غير مدفوعة {0}"
Can only make payment against unbilled {0},يمكن إجراء دفعة فقط مقابل فاتورة غير مدفوعة {0}
Can refer row only if the charge type is 'On Previous Row Amount' or 'Previous Row Total',"يمكن الرجوع إلى الصف فقط إذا كان نوع الرسوم هو ""مبلغ الصف السابق"" أو ""إجمالي الصف السابق"""
"Can't change valuation method, as there are transactions against some items which does not have it's own valuation method",لا یمکن تغییر طریقة التقییم حیث أن ھناك معاملات مقابل بعض العناصر التي لیس لدیھا طریقتها الخاصة للتقييم
Can't create standard criteria. Please rename the criteria,لا يمكن إنشاء معايير قياسية. يرجى إعادة تسمية المعايير
Cancel,إلغاء
Cancel Material Visit {0} before cancelling this Warranty Claim,إلغاء الزيارة {0} قبل إلغاء طلب الضمانة هذا
Cancel Material Visits {0} before cancelling this Maintenance Visit,إلغاء الزيارات المادية {0} قبل إلغاء زيارة الصيانة هذه
Cancel Subscription,إلغاء الاشتراك
Cancel the journal entry {0} first,قم بإلغاء إدخال دفتر اليومية {0} أولاً
Canceled,ألغيت
"Cannot Submit, Employees left to mark attendance","لا يمكن الإرسال ، ترك الموظفون علامة الحضور"
Cannot be a fixed asset item as Stock Ledger is created.,لا يمكن أن يكون عنصر أصول ثابتة حيث أنه تم إنشاء سجل تجميع حسابات مخزون.
Cannot cancel because submitted Stock Entry {0} exists,لا يمكن الإلغاء لان مُدخلات المخزون المقدمة {0} موجودة
Cannot cancel transaction for Completed Work Order.,لا يمكن إلغاء المعاملة لأمر العمل المكتمل.
Cannot cancel {0} {1} because Serial No {2} does not belong to the warehouse {3},لا يمكن إلغاء {0} {1} لأن الرقم المسلسل {2} لا ينتمي إلى المستودع {3}
Cannot change Attributes after stock transaction. Make a new Item and transfer stock to the new Item,لا يمكن تغيير السمات بعد حركة المخزون. أنشيء صنفاً جديدًا و انقل المخزون إلى الصنف الجديد
Cannot change Fiscal Year Start Date and Fiscal Year End Date once the Fiscal Year is saved.,لا يمكن تغيير تاريخ بدء السنه المالية وتاريخ انتهاء السنه المالية بمجرد حفظ السنه المالية
Cannot change Service Stop Date for item in row {0},لا يمكن تغيير تاريخ إيقاف الخدمة للعنصر الموجود في الصف {0}
