1. To maintain the customer wise item code and to make them searchable based on their code use this option,1. For at opretholde kundens kloge post kode og gøre dem søgbare baseret på deres kode brug denne mulighed
90-Above,90 Above
"<a href=""#Sales Browser/Customer Group"">Add / Edit</a>","<a href=""#Sales Browser/Customer Group""> Tilføj / Rediger </a>"
"<a href=""#Sales Browser/Item Group"">Add / Edit</a>","<a href=""#Sales Browser/Item Group""> Tilføj / Rediger </a>"
"<a href=""#Sales Browser/Territory"">Add / Edit</a>","<a href=""#Sales Browser/Territory""> Tilføj / Rediger </a>"
"<h4>Default Template</h4>
<p>Uses <a href=""http://jinja.pocoo.org/docs/templates/"">Jinja Templating</a> and all the fields of Address (including Custom Fields if any) will be available</p>
<pre><code>{{ address_line1 }}&lt;br&gt;
{% if address_line2 %}{{ address_line2 }}&lt;br&gt;{% endif -%}
{{ city }}&lt;br&gt;
{% if state %}{{ state }}&lt;br&gt;{% endif -%}
{% if pincode %} PIN:  {{ pincode }}&lt;br&gt;{% endif -%}
{{ country }}&lt;br&gt;
{% if phone %}Phone: {{ phone }}&lt;br&gt;{% endif -%}
{% if fax %}Fax: {{ fax }}&lt;br&gt;{% endif -%}
{% if email_id %}Email: {{ email_id }}&lt;br&gt;{% endif -%}
</code></pre>","<H4> standardskabelon </ h4> 
 <p> Bruger <a href=""http://jinja.pocoo.org/docs/templates/""> Jinja Templatering </a> alle områderne adresse ( herunder brugerdefinerede felter hvis nogen) vil være tilgængelig </ p> 
 <pre> <code> {{address_line1}} & lt; br & gt; 
 {%, hvis address_line2%} {{address_line2}} & lt; br & gt; { % endif -%} 
 {{city}} & lt; br & gt; 
 {%, hvis staten%} {{tilstand}} & lt; br & gt; {% endif -%} 
 {%, hvis pinkode%} PIN: {{pinkode}} & lt; br & gt; {% endif -%} 
 {{land}} & lt; br & gt; 
 {%, hvis telefonen%} Telefon: {{telefon}} & lt; br & gt; { % endif -%} 
 {%, hvis fax%} Fax: {{fax}} & lt; br & gt; {% endif -%} 
 {%, hvis email_id%} E-mail: {{email_id}} & lt; br & gt {% endif -%} 
 </ code> </ pre>"
A Customer Group exists with same name please change the Customer name or rename the Customer Group,Der findes et Customer Group med samme navn skal du ændre Kunden navn eller omdøbe kundegruppen
A Customer exists with same name,En Kunde eksisterer med samme navn
A Lead with this email id should exist,En Bly med denne e-mail-id skal eksistere
A Product or Service,En vare eller tjenesteydelse
"A Product or a Service that is bought, sold or kept in stock.","Et produkt eller en tjeneste, der er købt, solgt eller på lager."
A Supplier exists with same name,En leverandør eksisterer med samme navn
A condition for a Shipping Rule,En betingelse for en Shipping Regel
A logical Warehouse against which stock entries are made.,En logisk Warehouse mod hvilken lagertilgang er lavet.
A symbol for this currency. For e.g. $,Et symbol for denne valuta. For eksempel $
A third party distributor / dealer / commission agent / affiliate / reseller who sells the companies products for a commission.,"En tredjepart forhandler / forhandler / kommissionær / affiliate / forhandler, der sælger selskabernes produkter til en provision."
"A user with ""Expense Approver"" role","En bruger med ""Expense Godkender"" rolle"
AMC Expiry Date,AMC Udløbsdato
Abbr,Fork
Abbreviation cannot have more than 5 characters,Forkortelse kan ikke have mere end 5 tegn
Above Value,Over Value
Absent,Fraværende
Acceptance Criteria,Acceptkriterier
Accepted,Accepteret
Accepted + Rejected Qty must be equal to Received quantity for Item {0},Accepteret + Afvist Antal skal være lig med Modtaget mængde for Item {0}
Accepted Quantity,Accepteret Mængde
Accepted Warehouse,Accepteret Warehouse
Account,Konto
Account Balance,Kontosaldo
Account Created: {0},Konto Oprettet: {0}
Account Details,Konto Detaljer
Account Group,Konto Group
Account Head,Konto Hoved
Account Name,Kontonavn
Account Type,Kontotype
"Account balance already in Credit, you are not allowed to set 'Balance Must Be' as 'Debit'","Konto balance allerede i Credit, er du ikke lov til at sætte 'balance skal «som» Debet'"
"Account balance already in Debit, you are not allowed to set 'Balance Must Be' as 'Credit'","Konto balance allerede i Debet, er du ikke lov til at sætte 'balance skal «som» Credit """
Account for the warehouse (Perpetual Inventory) will be created under this Account.,Konto for lageret (Perpetual Inventory) vil blive oprettet under denne konto.
Account head {0} created,Konto head {0} oprettet
Account must be a balance sheet account,Der skal være en balance konto
Account with child nodes cannot be converted to ledger,Konto med barn noder kan ikke konverteres til finans
Account with existing transaction can not be converted to group.,Konto med eksisterende transaktion kan ikke konverteres til gruppen.
Account with existing transaction can not be deleted,Konto med eksisterende transaktion kan ikke slettes
Account with existing transaction cannot be converted to ledger,Konto med eksisterende transaktion kan ikke konverteres til finans
Account {0} cannot be a Group,Konto {0} kan ikke være en gruppe
Account {0} does not belong to Company {1},Konto {0} ikke tilhører Company {1}
Account {0} does not belong to company: {1},Konto {0} tilhører ikke virksomheden: {1}
Account {0} does not exist,Konto {0} findes ikke
Account {0} does not exists,Konto {0} ikke eksisterer
Account {0} has been entered more than once for fiscal year {1},Konto {0} er indtastet mere end en gang for regnskabsåret {1}
Account {0} is frozen,Konto {0} er frosset
Account {0} is inactive,Konto {0} er inaktiv
Account {0} is not valid,Konto {0} er ikke gyldig
Account {0} must be of type 'Fixed Asset' as Item {1} is an Asset Item,"Konto {0} skal være af typen ""Fast Asset« som Item {1} er en aktivpost"
Account {0}: Parent account {1} can not be a ledger,Konto {0}: Forældre-konto {1} kan ikke være en hovedbog
Account {0}: Parent account {1} does not belong to company: {2},Konto {0}: Forældre-konto {1} ikke hører til virksomheden: {2}
Account {0}: Parent account {1} does not exist,Konto {0}: Forældre-konto {1} findes ikke
Account {0}: You can not assign itself as parent account,Konto {0}: Du kan ikke tildele sig selv som forælder konto
Account: {0} can only be updated via Stock Transactions,Konto: {0} kan kun opdateres via lagertransaktioner
Accountant,Revisor
Accounting,Regnskab
"Accounting Entries can be made against leaf nodes, called","Regnskabsposter kan gøres mod blad noder, kaldet"
Accounting Entry for Stock,Kontering for lager
"Accounting entry frozen up to this date, nobody can do / modify entry except role specified below.","Kontering frosset indtil denne dato, kan ingen gøre / ændre indrejse undtagen rolle angivet nedenfor."
Accounting journal entries.,Regnskab journaloptegnelser.
Accounts,Konti
Accounts Browser,Konti Browser
Accounts Frozen Upto,Regnskab Frozen Op
Accounts Manager,Regnskabschef
Accounts Payable,Kreditor
Accounts Receivable,Debitorer
Accounts Settings,Konti Indstillinger
Accounts User,Regnskab Bruger
Achieved,Opnået
Active,Aktiv
Active: Will extract emails from ,
Activity,Aktivitet
Activity Log,Activity Log
Activity Log:,Aktivitet Log:
Activity Type,Aktivitet Type
Actual,Actual
Actual Budget,Faktiske budget
Actual Completion Date,Faktiske tidspunkt for færdiggørelse
Actual Date,Faktiske dato
Actual End Date,Aktuel slutdato
Actual Invoice Date,Egentlige fakturering Dato
Actual Posting Date,Faktiske Bogføringsdato
Actual Qty,Aktuel Antal
Actual Qty (at source/target),Aktuel Antal (ved kilden / mål)
Actual Qty After Transaction,Aktuel Antal Efter Transaction
Actual Qty is mandatory,Faktiske Qty er obligatorisk
Actual Qty: Quantity available in the warehouse.,Faktiske Antal: Mængde til rådighed på lageret.
Actual Quantity,Faktiske mængde
Actual Start Date,Faktiske startdato
Add,Tilføje
Add / Edit Prices,Tilføj / rediger Priser
Add / Edit Taxes and Charges,Tilføj / rediger Skatter og Afgifter
Add Child,Tilføj Child
Add Serial No,Tilføj Løbenummer
Add Taxes,Tilføj Skatter
Add or Deduct,Tilføj eller fratrække
Add rows to set annual budgets on Accounts.,Tilføj rækker til at indstille årlige budgetter på konti.
Add to Cart,Indkøbskurven
Add to calendar on this date,Føj til kalender på denne dato
Add/Remove Recipients,Tilføj / fjern modtagere
Address,Adresse
Address & Contact,Adresse og kontakt
Address & Contacts,Adresse & Contacts
Address Desc,Adresse Desc
Address Details,Adresse Detaljer
Address HTML,Adresse HTML
Address Line 1,Adresselinje 1
Address Line 2,Adresselinje 2
Address Template,Adresse Skabelon
Address Title,Adresse Titel
Address Title is mandatory.,Adresse Titel er obligatorisk.
Address Type,Adressetype
Address master.,Adresse master.
Administrative Expenses,Administrationsomkostninger
Administrative Officer,Kontorfuldmægtig
Administrator,Administrator
Advance Amount,Advance Beløb
Advance Paid,Forskud
Advance amount,Advance beløb
"Advance paid against {0} {1} cannot be greater \
					than Grand Total {2}","Forskuddet mod {0} {1} kan ikke være større \
 end Grand Total {2}"
Advances,Forskud
Advertisement,Annonce
Advertising,Annoncering
Aerospace,Aerospace
After Sale Installations,Efter salg Installationer
Against,Imod
Against Account,Imod konto
Against Docname,Imod Docname
Against Doctype,Imod DOCTYPE
Against Document Detail No,Imod Dokument Detail Nej
Against Document No,Imod dokument nr
Against Expense Account,Imod udgiftskonto
Against Income Account,Imod Indkomst konto
Against Invoice,Efter regning
Against Invoice Posting Date,Regning Bogføringsdato
Against Journal Voucher,Imod Journal Voucher
Against Journal Voucher {0} does not have any unmatched {1} entry,Imod Journal labels {0} ikke har nogen uovertruffen {1} indgang
Against Journal Voucher {0} is already adjusted against some other voucher,Imod Journal Voucher {0} er allerede justeret mod nogle andre kupon
Against Purchase Invoice,Imod købsfaktura
Against Purchase Order,Imod indkøbsordre
Against Sales Invoice,Imod salgsfaktura
Against Sales Order,Imod kundeordre
Against Supplier Invoice {0} dated {1},Imod leverandørfaktura {0} dateret {1}
Against Voucher,Imod Voucher
Against Voucher No,Imod blad nr
Against Voucher Type,Imod Voucher Type
"Against Voucher Type must be one of Purchase Order, Purchase Invoice or Journal Voucher","Imod Voucher Type skal være en af indkøbsordre, købsfaktura eller Journal Voucher"
"Against Voucher Type must be one of Sales Order, Sales Invoice or Journal Voucher","Imod Voucher Type skal være en af kundeordre, salgsfaktura eller Journal Voucher"
Age,Alder
Ageing Based On,Aldring Baseret på
Ageing Date is mandatory for opening entry,Ageing Date er obligatorisk for at åbne posten
Ageing date is mandatory for opening entry,Ageing dato er obligatorisk for at åbne posten
Agent,Agent
"Aggregate group of **Items** into another **Item**. This is useful if you are bundling a certain **Items** into a package and you maintain stock of the packed **Items** and not the aggregate **Item**. 

The package **Item** will have ""Is Stock Item"" as ""No"" and ""Is Sales Item"" as ""Yes"".

For Example: If you are selling Laptops and Backpacks separately and have a special price if the customer buys both, then the Laptop + Backpack will be a new Sales BOM Item.

Note: BOM = Bill of Materials",
Aging Date,Aging Dato
Aging Date is mandatory for opening entry,Aging Date er obligatorisk for at åbne posten
Agriculture,Landbrug
Airline,Flyselskab
All,Alle
All Addresses.,Alle adresser.
All Contact,Alle Kontakt
All Contacts.,Alle kontakter.
All Customer Contact,Alle Kundekontaktperson
All Customer Groups,Alle kundegrupper
All Day,All Day
All Employee (Active),Alle Medarbejder (Active)
All Item Groups,Alle varegrupper
All Lead (Open),Alle Bly (Open)
All Products or Services.,Alle produkter eller tjenesteydelser.
All Sales Partner Contact,Alle forhandler Kontakt
All Sales Person,Alt salg Person
All Sales Transactions can be tagged against multiple **Sales Persons** so that you can set and monitor targets.,"Alt salg Transaktioner kan mærkes mod flere ** sælgere **, så du kan indstille og overvåge mål."
All Supplier Contact,Alle Leverandør Kontakt
All Supplier Types,Alle Leverandør Typer
All Territories,Alle områder
"All export related fields like currency, conversion rate, export total, export grand total etc are available in Delivery Note, POS, Quotation, Sales Invoice, Sales Order etc.","Alle eksportrelaterede områder som valuta, omregningskurs, eksport alt, eksport grand total osv er tilgængelige i Delivery Note, POS, Citat, salgsfaktura, Sales Order etc."
"All import related fields like currency, conversion rate, import total, import grand total etc are available in Purchase Receipt, Supplier Quotation, Purchase Invoice, Purchase Order etc.","Alle import- relaterede områder som valuta, omregningskurs, samlede import, import grand total osv er tilgængelige i købskvittering, leverandør Citat, købsfaktura, Indkøbsordre etc."
All items have already been invoiced,Alle elementer er allerede blevet faktureret
All these items have already been invoiced,Alle disse elementer er allerede blevet faktureret
Allocate,Afsætte
Allocate leaves for a period.,Afsætte blade i en periode.
Allocate leaves for the year.,Afsætte blade for året.
Allocated,Allokeret
Allocated Amount,Tildelte beløb
Allocated Budget,Tildelte budget
Allocated amount,Allokeret beløb
Allocated amount can not be negative,Tildelt beløb kan ikke være negativ
Allocated amount can not greater than unadusted amount,Tildelt beløb kan højst unadusted beløb
Allow Bill of Materials,Tillad Bill of Materials
Allow Bill of Materials should be 'Yes'. Because one or many active BOMs present for this item,Tillad Bill of Materials bør være ja. Fordi et eller mange aktive styklister stede denne post
Allow Children,Tillad Børn
Allow Dropbox Access,Tillad Dropbox Access
Allow Google Drive Access,Tillad Google Drev Access
Allow Negative Balance,Tillad Negativ Balance
Allow Negative Stock,Tillad Negativ Stock
Allow Production Order,Tillad produktionsordre
Allow User,Tillad Bruger
Allow Users,Tillad brugere
Allow the following users to approve Leave Applications for block days.,Lad følgende brugere til at godkende Udfyld Ansøgninger om blok dage.
Allow user to edit Price List Rate in transactions,Tillad brugeren at redigere Prisliste Rate i transaktioner
Allowance Percent,Godtgørelse Procent
Allowance for over-{0} crossed for Item {1},Tillæg for over- {0} krydsede for Item {1}
Allowance for over-{0} crossed for Item {1}.,Tillæg for over- {0} krydsede for Item {1}.
Allowed Role to Edit Entries Before Frozen Date,Tilladt rolle Rediger indtastninger før Frozen Dato
Amended From,Ændret Fra
Amount,Beløb
Amount (Company Currency),Beløb (Company valuta)
Amount Paid,Beløb betalt
Amount to Bill,Beløb til Bill
Amounts not reflected in bank,"Beløb, der ikke afspejles i bank"
Amounts not reflected in system,"Beløb, der ikke afspejles i systemet"
Amt,Amt
An Customer exists with same name,En kunde eksisterer med samme navn
"An Item Group exists with same name, please change the item name or rename the item group","Der findes en varegruppe med samme navn, skal du ændre elementet navn eller omdøbe varegruppe"
"An item exists with same name ({0}), please change the item group name or rename the item","Et element eksisterer med samme navn ({0}), skal du ændre navnet på elementet gruppe eller omdøbe elementet"
Analyst,Analytiker
Annual,Årlig
Another Period Closing Entry {0} has been made after {1},En anden Periode Lukning indtastning {0} er blevet foretaget efter {1}
Another Salary Structure {0} is active for employee {1}. Please make its status 'Inactive' to proceed.,"En anden Løn Struktur {0} er aktiv for medarbejder {1}. Venligst gøre sin status ""Inaktiv"" for at fortsætte."
"Any other comments, noteworthy effort that should go in the records.","Andre bemærkninger, bemærkelsesværdigt indsats, skal gå i regnskaberne."
Apparel & Accessories,Beklædning og tilbehør
Applicability,Anvendelse
Applicable Charges,Gældende gebyrer
Applicable For,Gældende for
Applicable Holiday List,Gældende Holiday List
Applicable Territory,Gældende Territory
Applicable To (Designation),Gælder for (Betegnelse)
Applicable To (Employee),Gælder for (Medarbejder)
Applicable To (Role),Gælder for (Rolle)
Applicable To (User),Gælder for (Bruger)
Applicant Name,Ansøger Navn
Applicant for a Job,Ansøger om et job
Applicant for a Job.,Ansøger om et job.
Application of Funds (Assets),Anvendelse af midler (aktiver)
Applications for leave.,Ansøgninger om orlov.
Applies to Company,Gælder for Company
Apply / Approve Leaves,Anvend / Godkend Blade
Apply On,Anvend On
Appraisal,Vurdering
Appraisal Goal,Vurdering Goal
Appraisal Goals,Appraisal Mål
Appraisal Template,Vurdering skabelon
Appraisal Template Goal,Vurdering Skabelon Goal
Appraisal Template Title,Vurdering Skabelon Titel
Appraisal {0} created for Employee {1} in the given date range,Vurdering {0} skabt til Medarbejder {1} i givet datointerval
Apprentice,Lærling
Approval Status,Godkendelsesstatus
Approval Status must be 'Approved' or 'Rejected',Godkendelsesstatus skal være »Godkendt« eller »Afvist '
Approved,Godkendt
Approver,Godkender
Approving Role,Godkendelse Rolle
Approving Role cannot be same as role the rule is Applicable To,Godkendelse Rolle kan ikke være samme som rolle reglen gælder for
Approving User,Godkendelse Bruger
Approving User cannot be same as user the rule is Applicable To,Godkendelse Bruger kan ikke være samme som brugeren er reglen gælder for
Are you sure you want to STOP ,
Are you sure you want to UNSTOP ,
Arrear Amount,Bagud Beløb
"As Production Order can be made for this item, it must be a stock item.","Som det produktionsordre gøres for denne post, skal det være en lagervare."
As per Stock UOM,Pr Stock UOM
"As there are existing stock transactions for this item, you can not change the values of 'Has Serial No', 'Has Batch No', 'Is Stock Item' and 'Valuation Method'","Da der er eksisterende lagertransaktioner til denne vare, kan du ikke ændre værdierne af ""Har Løbenummer"", ""Har Batch Nej ',' Er lagervare"" og ""værdiansættelsesmetode '"
Asset,Asset
Assistant,Assistent
Associate,Associate
Atleast one of the Selling or Buying must be selected,Mindst et af salg eller køb skal vælges
Atleast one warehouse is mandatory,Mindst et lager er obligatorisk
Attach Image,Vedhæft billede
Attach Letterhead,Vedhæft Brevpapir
Attach Logo,Vedhæft Logo
Attach Your Picture,Vedhæft dit billede
Attendance,Fremmøde
Attendance Date,Deltagelse Dato
Attendance Details,Deltagelse Detaljer
Attendance From Date,Deltagelse fra dato
Attendance From Date and Attendance To Date is mandatory,Deltagelse fra dato og fremmøde til dato er obligatorisk
Attendance To Date,Fremmøde til dato
Attendance can not be marked for future dates,Deltagelse kan ikke markeres for fremtidige datoer
Attendance for employee {0} is already marked,Deltagelse for medarbejder {0} er allerede markeret
Attendance record.,Fremmøde rekord.
Auditor,Revisor
Authorization Control,Authorization Kontrol
Authorization Rule,Autorisation Regel
Auto Accounting For Stock Settings,Auto Regnskab For Stock-indstillinger
Auto Material Request,Auto Materiale Request
Auto-raise Material Request if quantity goes below re-order level in a warehouse,Auto-raise Materiale Request hvis mængde går under genbestille niveau i et lager
Automatically compose message on submission of transactions.,Automatisk skrive besked på indsendelse af transaktioner.
Automatically updated via Stock Entry of type Manufacture or Repack,Opdateres automatisk via Stock Indtastning af typen Fremstilling eller Repack
Automotive,Automotive
Autoreply when a new mail is received,"Autosvar, når en ny mail er modtaget"
Available,Tilgængelig
Available Qty at Warehouse,Tilgængelig Antal på lager
Available Stock for Packing Items,Tilgængelig Stock til Emballerings- Varer
"Available in BOM, Delivery Note, Purchase Invoice, Production Order, Purchase Order, Purchase Receipt, Sales Invoice, Sales Order, Stock Entry, Timesheet","Fås i BOM, Følgeseddel, købsfaktura, produktionsordre, Indkøbsordre, kvittering, salgsfaktura, Sales Order, Stock indtastning, Timesheet"
Average Age,Gennemsnitlig alder
Average Commission Rate,Gennemsnitlig Kommissionens Rate
Average Discount,Gennemsnitlige rabat
Avg Daily Outgoing,Gennemsnitlig Daily Udgående
Avg. Buying Rate,Gennemsnitlig. Køberkurs
Awesome Products,Awesome Products
Awesome Services,Awesome Services
BOM Detail No,BOM Detail Nej
BOM Explosion Item,BOM Eksplosion Item
BOM Item,BOM Item
BOM No,BOM Nej
BOM No. for a Finished Good Item,BOM Nej til et færdigt god post
BOM Operation,BOM Operation
BOM Operations,BOM Operations
BOM Rate,BOM Rate
BOM Replace Tool,BOM Udskift Værktøj
BOM number is required for manufactured Item {0} in row {1},BOM nummer er påkrævet for fremstillet emne {0} i række {1}
BOM number not allowed for non-manufactured Item {0} in row {1},BOM nummer ikke tilladt for ikke-fremstillet emne {0} i række {1}
BOM recursion: {0} cannot be parent or child of {2},BOM rekursion: {0} kan ikke være forælder eller barn af {2}
BOM replaced,BOM erstattet
BOM {0} for Item {1} in row {2} is inactive or not submitted,BOM {0} til konto {1} i række {2} er inaktive eller ikke indsendt
BOM {0} is not active or not submitted,BOM {0} er ikke aktiv eller ikke indsendt
BOM {0} is not submitted or inactive BOM for Item {1},BOM {0} er ikke indsendt eller inaktiv BOM til konto {1}
Backup Manager,Backup Manager
Backup Right Now,Backup lige nu
Backups will be uploaded to,Backups vil blive uploadet til
Balance,Balance
Balance Qty,Balance Antal
Balance Sheet,Balance
Balance Value,Balance Value
Balance for Account {0} must always be {1},Balance for konto {0} skal altid være {1}
Balance must be,Balance skal være
"Balances of Accounts of type ""Bank"" or ""Cash""","Tilgodehavender på konti af typen ""Bank"" eller ""Cash"""
Bank,Bank
Bank / Cash Account,Bank / kontantautomat konto
Bank A/C No.,Bank A / C No.
Bank Account,Bankkonto
Bank Account No.,Bankkonto No.
Bank Accounts,Bankkonti
Bank Clearance Summary,Bank Clearance Resumé
Bank Draft,Bank Draft
Bank Name,Bank Name
Bank Overdraft Account,Bank kassekreditten
Bank Reconciliation,Bank Afstemning
Bank Reconciliation Detail,Bank Afstemning Detail
Bank Reconciliation Statement,Bank Saldoopgørelsen
Bank Voucher,Bank Voucher
Bank/Cash Balance,Bank / kassebeholdningen
Banking,Banking
Barcode,Stregkode
Barcode {0} already used in Item {1},Stregkode {0} allerede brugt i Item {1}
Based On,Baseret på
Basic,Grundlæggende
Basic Info,Grundlæggende Info
Basic Information,Grundlæggende oplysninger
Basic Rate,Grundlæggende Rate
Basic Rate (Company Currency),Grundlæggende Rate (Company valuta)
Batch,Batch
Batch (lot) of an Item.,Batch (parti) af et element.
Batch Finished Date,Batch Færdig Dato
Batch ID,Batch-id
Batch No,Batch nr
Batch Started Date,Batch start Dato
Batch Time Logs for Billing.,Batch Time Logs for Billing.
Batch Time Logs for billing.,Batch Time Logs for fakturering.
Batch-Wise Balance History,Batch-Wise Balance Historie
Batched for Billing,Batched til fakturering
Better Prospects,Bedre udsigter
Bill Date,Bill Dato
Bill No,Bill Nej
Bill of Material,Bill of Material
Bill of Material to be considered for manufacturing,Bill of Material at komme i betragtning til fremstilling
Bill of Materials (BOM),Bill of Materials (BOM)
Billable,Faktureres
Billed,Billed
Billed Amount,Billed Beløb
Billed Amt,Billed Amt
Billing,Fakturering
Billing (Sales Invoice),Billing (Sales Invoice)
Billing Address,Faktureringsadresse
Billing Address Name,Fakturering Adresse Navn
Billing Status,Billing status
Bills raised by Suppliers.,Regninger rejst af leverandører.
Bills raised to Customers.,Regninger rejst til kunderne.
Bin,Bin
Bio,Bio
Biotechnology,Bioteknologi
Birthday,Fødselsdag
Block Date,Block Dato
Block Days,Bloker Days
Block Holidays on important days.,Bloker Ferie på vigtige dage.
Block leave applications by department.,Block orlov ansøgninger fra afdelingen.
Blog Post,Blog-indlæg
Blog Subscriber,Blog Subscriber
Blood Group,Blood Group
Both Warehouse must belong to same Company,Både Warehouse skal tilhøre samme firma
Box,Kasse
Branch,Branch
Brand,Brand
Brand Name,Brandnavn
Brand master.,Brand master.
Brands,Mærker
Breakdown,Sammenbrud
Broadcasting,Broadcasting
Brokerage,Brokerage
Budget,Budget
Budget Allocated,Budget
Budget Detail,Budget Detail
Budget Details,Budget Detaljer
Budget Distribution,Budget Distribution
Budget Distribution Detail,Budget Distribution Detail
Budget Distribution Details,Budget Distribution Detaljer
Budget Variance Report,Budget Variance Report
Budget cannot be set for Group Cost Centers,Budget kan ikke indstilles for koncernens omkostningssteder
Build Report,Byg rapport
Bundle items at time of sale.,Bundle elementer på salgstidspunktet.
Business Development Manager,Business Development Manager
Buyer of Goods and Services.,Køber af varer og tjenesteydelser.
Buying,Køb
Buying & Selling,Køb & Salg
Buying Amount,Opkøb Beløb
Buying Settings,Opkøb Indstillinger
"Buying must be checked, if Applicable For is selected as {0}","Opkøb skal kontrolleres, om nødvendigt er valgt som {0}"
C-Form,C-Form
C-Form Applicable,C-anvendelig
C-Form Invoice Detail,C-Form Faktura Detail
C-Form No,C-formular nr
C-Form records,C-Form optegnelser
CENVAT Capital Goods,CENVAT Capital Goods
CENVAT Edu Cess,CENVAT Edu Cess
CENVAT SHE Cess,CENVAT SHE Cess
CENVAT Service Tax,CENVAT service Skat
CENVAT Service Tax Cess 1,CENVAT service Tax Cess 1
CENVAT Service Tax Cess 2,CENVAT service Skat Cess 2
Calculate Based On,Beregn baseret på
Calculate Total Score,Beregn Total Score
Calendar Events,Kalender Events
Call,Call
Calls,Opkald
Campaign,Kampagne
Campaign Name,Kampagnenavn
Campaign Name is required,Kampagnenavn er påkrævet
Campaign Naming By,Kampagne Navngivning Af
Campaign-.####,Kampagne-.####
Can be approved by {0},Kan godkendes af {0}
"Can not filter based on Account, if grouped by Account","Kan ikke filtrere baseret på kontoen, hvis grupperet efter konto"
"Can not filter based on Voucher No, if grouped by Voucher","Kan ikke filtrere baseret på blad nr, hvis grupperet efter Voucher"
Can refer row only if the charge type is 'On Previous Row Amount' or 'Previous Row Total',"Kan henvise rækken, hvis afgiften type er 'On forrige række Beløb ""eller"" forrige række alt """
Cancel Material Visit {0} before cancelling this Customer Issue,"Annuller Materiale Besøg {0}, før den annullerer denne kunde Issue"
Cancel Material Visits {0} before cancelling this Maintenance Visit,"Annuller Materiale Besøg {0}, før den annullerer denne vedligeholdelse Besøg"
Cancelled,Aflyste
Cancelling this Stock Reconciliation will nullify its effect.,Annullering denne Stock forsoning vil ophæve dens virkning.
Cannot Cancel Opportunity as Quotation Exists,Kan ikke annullere Opportunity som Citat eksisterer
Cannot approve leave as you are not authorized to approve leaves on Block Dates,"Kan ikke godkende orlov, som du ikke har tilladelse til at godkende blade på Block Datoer"
Cannot cancel because Employee {0} is already approved for {1},Kan ikke annullere fordi Medarbejder {0} er allerede godkendt til {1}
Cannot cancel because submitted Stock Entry {0} exists,Kan ikke annullere fordi indsendt Stock indtastning {0} eksisterer
Cannot carry forward {0},Kan ikke fortsætte {0}
Cannot change Fiscal Year Start Date and Fiscal Year End Date once the Fiscal Year is saved.,Kan ikke ændre Regnskabsår Start dato og regnskabsåret Slutdato når regnskabsåret er gemt.
